レースコード,レース場,レース回,風向,風速,波の高さ,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240309AMG08,10,7,7,0.0,0.0,0,1,1.2085797290426536,0.6688787247479994,0.7202311359398293,0.5596043800688545,-1.0962121702370458
20240309AMG09,10,8,2,3.0,0.0,0,1,-0.8013037472407925,0.0900750560942515,0.8251132224520121,0.2441062912910242,-0.6520506636966122
20240309AMG10,10,9,7,0.0,0.0,0,1,1.513620276620918,1.5891359435569192,0.3577776389161407,1.1529984252625785,0.9658342616077946
20240309AMG11,10,10,2,3.0,0.0,0,1,0.7453326822782694,1.1027574605130974,-1.850503201551018,0.4904034732973786,-0.9960238411119808
20240309AMG12,10,11,2,4.0,0.0,0,0,0.8550490098891526,-0.4505246925447293,0.180041418504622,0.925936408349107,0.5099852210505944
20240309MKN01,1,0,0,5.0,5.0,0,0,1.9008628142929656,1.274363096524321,1.4356255930469914,-0.3510483606727073,-1.0206207261596831
20240309MKN02,1,1,0,7.0,7.0,0,1,1.4589928892865245,0.5941811553627971,-0.4082482904638631,0.8522286067807653,0.9625669263585408
20240309MKN03,1,2,0,5.0,5.0,1,1,0.6892432481257224,1.2290551424457552,-1.162248189010801,1.3522919348201832,-0.1579367064934321
20240309MKN04,1,3,8,2.0,2.0,0,1,0.8237173117066002,-0.1382284941518353,0.0390376799514675,-0.3997912078787791,-1.2875523006937193
20240309MKN05,1,4,0,3.0,3.0,1,1,0.1540285787347986,-1.2786810658537606,-0.1325553388705459,-0.8113672052556397,-0.8127363476056869
20240309MKN06,1,5,0,5.0,5.0,1,1,-0.699870244981169,-1.1887043563102613,-0.5976484501523557,-0.4082482904638631,0.8770580193070242
20240309MKN07,1,6,0,5.0,5.0,2,1,-0.2457006721192626,0.3656406013443214,-0.6454972243679029,0.4292145799723016,0.0719443078836304
20240309MKN08,1,7,0,8.0,8.0,2,1,1.1920138950422,1.513936667912591,-0.9076802634162066,-0.6172180286248434,-0.2916059217599006
20240309MKN09,1,8,0,6.0,6.0,1,1,-0.2276584952083727,0.4600359950705121,-0.0188113890448224,-0.9236683588192204,0.4923394805263014
20240309MKN10,1,9,0,6.0,6.0,1,1,0.661723902253364,0.4265648098305077,0.3747746762171197,-0.8113672052556397,0.0246362219683182
20240309MKN11,1,10,2,2.0,2.0,0,1,0.8716873360250867,0.660869949057164,1.2525827992071366,1.013839099350487,-0.1040312973220392
20240309MKN12,1,11,2,4.0,4.0,0,1,1.0604379412954914,0.714627360346188,1.926641545654782,-0.9078584154861192,-1.3259870882635871
20240309TSU01,17,0,2,5.0,3.0,0,0,1.4077235670437245,1.3681931283195017,-0.1613128229027798,-0.710167689321641,-1.4641530079071363
20240309TSU02,17,1,2,5.0,3.0,2,1,-0.3640072802184071,0.0427086711047236,0.5456511028793216,-1.3428409219268889,0.7598784291762138
20240309TSU03,17,2,2,5.0,3.0,2,1,-0.3292138935956853,0.0225759902730857,-0.6902174552742919,0.6233506585338497,-0.2167322313945462
20240309TSU04,17,3,2,5.0,3.0,2,0,0.3929484728254158,0.3088352668947343,-0.2644289050840915,-0.444677921869711,-1.0887333014839
20240309TSU05,17,4,2,5.0,3.0,2,0,-0.7681445314206466,-0.5502908569714864,-1.331733188303943,-0.3376415547532691,0.5821218401598921
20240309TSU06,17,5,2,5.0,3.0,2,1,-0.3181746366945249,-0.0608128070272965,-0.938884819516652,1.0471579841939802,0.6117609802904943
20240309TSU07,17,6,2,5.0,3.0,1,1,0.9696997697716384,0.2717558565457719,-0.5653368084732461,0.9813017931992998,-1.6103220966321947
20240309TSU08,17,7,2,5.0,3.0,1,1,-0.0081710964314471,0.0616252579250394,-0.2342948285412506,0.8613090585454048,-0.2874797872880284
20240309TSU09,17,8,2,5.0,3.0,1,1,0.5830328999810929,-1.6712288955031476,1.0012793556510526,1.2293356266226467,-0.0951733734533625
20240309TSU10,17,9,2,6.0,5.0,1,1,1.055037427318109,0.5259374459850911,0.0028693067174676,0.418791241219242,-0.4744798945802098
20240309TSU11,17,10,2,5.0,3.0,0,1,0.2456986141324218,0.6162695044518548,-0.5229766086950197,1.4630422471842166,0.1809973280466705
20240309TSU12,17,11,2,5.0,3.0,0,1,-0.8268292434765576,-0.475600919820061,-1.2204159051474563,0.6568956887268189,-1.7256712249065689
20240309TKN01,11,0,8,5.0,4.0,2,1,0.754076546195213,1.1093618348568033,0.1919434724698315,-0.5696049293063603,1.0833784750435984
20240309TKN02,11,1,8,5.0,4.0,2,1,-0.5037953783803306,0.5438913581710993,0.6881958625057878,0.819605478206904,1.218957192741828
20240309TKN03,11,2,8,5.0,4.0,2,1,0.0486149059237289,0.3692144920689243,-1.5014212223873082,1.4307596774914613,-1.4533448390255084
20240309TKN04,11,3,8,5.0,4.0,1,0,0.7933135629393478,0.8887655474152925,-1.5678781075886006,-1.7039843454918264,1.135923668494127
20240309TKN05,11,4,8,5.0,4.0,1,1,0.4586348105578604,0.1568331691749452,-0.7433341502267923,1.0690906293252518,1.7434357875539528
20240309TKN06,11,5,8,7.0,6.0,1,1,0.801941917674307,1.4370238568947131,0.6971743376623067,-1.7798960871303966,-1.1315047637120297
20240309TKN07,11,6,8,7.0,6.0,2,1,0.4541331237489317,-0.1216251572353405,-0.7912904701228444,-0.0842863428607263,0.1510994713038794
20240309TKN08,11,7,8,7.0,6.0,2,1,0.3662760283281984,-0.2755395681785323,-0.9283977713020511,-0.3762702254822,-0.6611796049073031
20240309TKN09,11,8,8,6.0,5.0,2,1,0.8445631625401093,1.1248768076115014,-0.2776043978188707,0.1865756185314892,-1.290994448735775
20240309TKN10,11,9,8,6.0,5.0,0,1,1.6506905222235877,1.0918725165570895,0.2710835918758644,-0.5249234223017689,-0.469809238649816
20240309TKN11,11,10,8,6.0,5.0,0,0,0.91231826373957,0.9627918798498444,-0.6512566592271773,0.6141353200340475,-0.1695158759052274
20240309TKN12,11,11,8,6.0,5.0,0,1,1.505348470743669,1.101873092891991,-0.2965054974870548,-1.294355111316986,-0.6848300870011655
20240309TMG01,7,0,8,5.0,3.0,3,1,0.5893011235089006,0.7786813403768951,0.1515777076779434,1.5122268984626104,0.0
20240309TMG02,7,1,0,3.0,2.0,2,1,-0.4473228889001896,0.0722286759986204,1.111476773001067,-1.1258375988536842,0.2844832210965719
20240309TMG03,7,2,2,4.0,2.0,1,1,0.8046024788929597,0.1756885870378824,0.3099714808757627,-1.4949075315155582,0.5227083734893148
20240309TMG04,7,3,2,4.0,2.0,1,0,0.5577438766329785,0.0032737898630349,0.4059958690630942,0.6823278536734989,0.6238400188547041
20240309TMG05,7,4,2,3.0,2.0,2,1,-0.2436003605786239,-0.7215003496601294,-1.3276389146867915,0.2531446421943644,0.6877303054053767
20240309TMG06,7,5,0,3.0,2.0,2,1,1.2887192855418057,0.3783939340676995,-1.381681085647171,-0.8148854454213323,0.8964214570008018
20240309TMG07,7,6,1,5.0,2.0,2,1,0.4281418940554041,0.1057923791694083,-0.3834027767444853,-0.3180749704446353,1.2458879869921604
20240309TMG08,7,7,1,5.0,2.0,2,1,0.2384386499104178,0.2562439808186864,-0.4298479193182242,-0.959754843232924,0.282560293320329
20240309TMG09,7,8,0,5.0,2.0,1,1,0.826947617343766,0.4864451247617802,-0.7571490415241712,1.1614737586004928,0.8800008370998821
20240309TMG10,7,9,0,5.0,2.0,0,1,0.4589723713300812,0.8797149917237135,0.055889736820942,0.8509303245212976,1.122285083890818
20240309TMG11,7,10,0,5.0,2.0,0,1,1.311843864816329,0.9304140800150792,0.677693017696881,-0.4621434856268565,-0.8509508182221308
20240309TMG12,7,11,2,5.0,2.0,0,0,1.613067936358772,1.653610653551787,-0.8531937120198672,-0.6040866200204188,-0.8443193693575668
20240309TDA01,14,0,2,10.0,7.0,2,1,-0.3650889685345603,0.0923463234482953,0.9008634040877198,-1.4264723978903755,-0.1876466562602282
20240309TDA02,14,1,2,10.0,7.0,2,1,0.3600448192497762,0.2446106468043054,0.5260263809419775,-1.4919968211243368,-0.5121646550016551
20240309TDA03,14,2,2,10.0,7.0,2,1,-0.0593227008537455,0.6112088082702557,-0.8958895224703153,1.5605779907301216,0.116272781523127
20240309TDA04,14,3,2,10.0,7.0,2,1,-0.2332644578722603,-0.704700273086937,0.9912777154350988,-0.6990115313013417,-0.2029103139823639
20240309TDA05,14,4,0,8.0,5.0,1,1,0.8280090316447651,0.3845502558803896,-1.731477190192212,0.9361897579826391,-1.4664100006790046
20240309TDA06,14,5,2,8.0,5.0,2,0,-0.4728052146752532,-1.1635594085365208,-0.4205747143681995,0.8654510904519627,-0.0949877093855509
20240309TDA07,14,6,2,7.0,5.0,0,1,1.2319214979474882,1.565286397282473,-1.461612977577203,0.8095502666546652,0.1641684260144002
20240309TDA08,14,7,2,7.0,5.0,2,1,-0.1214570508075031,-0.41580305641409,1.095268633997036,-0.4843403417829392,-0.0579673619700304
20240309TDA09,14,8,2,7.0,4.0,1,1,0.4849424738311977,0.4441365478426862,-0.822884517011026,-0.3622994395379194,-1.002401966804293
20240309TDA10,14,9,2,8.0,6.0,0,1,0.6326886553916388,1.4372885224658762,-1.2826543010356724,-0.7061999561852507,0.5143722715050901
20240309TDA11,14,10,2,8.0,6.0,0,1,0.3942339957226426,0.5860635792372832,0.3184170627966917,-1.4561498952517122,0.5305954499725073
20240309TDA12,14,11,2,7.0,5.0,0,0,0.9707857160081343,1.0190213196254472,0.4076450436315928,-1.947562307350715,-0.7301332118142494
20240309KRY01,15,0,8,8.0,7.0,2,1,-0.1417836047262806,0.7007491688369945,1.2603044977968674,-0.0149207145862575,-1.321696096086376
20240309KRY02,15,1,8,8.0,8.0,2,0,-1.5991483431648643,-1.188864008033347,-1.1644890340657892,1.7754229934250003,-0.2722865701337759
20240309KRY03,15,2,8,8.0,8.0,2,1,0.1065525392528718,0.0128246619030214,1.0739360128456636,-1.3403647715195195,1.5116799050085603
20240309KRY04,15,3,8,8.0,8.0,0,1,1.5149245340556874,1.534635395059092,-1.2051591802201638,-1.4728198262199137,-0.0269778063942555
20240309KRY05,15,4,8,7.0,7.0,2,0,-0.1082186423756786,-1.6713147762375755,0.7816058509831167,-0.284713444418313,-1.6635377012405037
20240309KRY06,15,5,8,6.0,4.0,0,1,1.923652117619025,1.3865907868897671,0.310900326316151,1.0495091230793363,-0.7251461730875395
20240309KRY07,15,6,8,5.0,5.0,1,1,1.0005466230817628,0.8502884100455337,1.4041730691882566,-0.3347821119497782,-1.441499940312912
20240309KRY08,15,7,8,5.0,5.0,1,1,1.1491532531059965,-1.286415592267936,0.1263880930983032,-0.5261106239718695,-0.1271314272440905
20240309KRY09,15,8,8,5.0,4.0,0,1,1.6181187730001865,0.8387175950539797,1.7424190787890734,1.4500844910990205,-0.372677996249973
20240309KRY10,15,9,8,4.0,4.0,1,1,0.4448712262041662,0.3385028800079662,1.4934695504200812,-0.3975183405248957,0.1262892050706998
20240309KRY11,15,10,8,3.0,2.0,0,1,1.645342713547474,1.2654491910214676,-1.410541632533409,0.9642008652903844,-0.9784921095801612
20240309KRY12,15,11,8,2.0,1.0,1,1,1.0706994439029365,0.8846609468573742,-1.5526517547487952,0.5929222033626657,0.1149379732185745
20240310OMR01,8,0,5,1.0,1.0,2,1,-0.7298821553174019,-1.3350741485167168,-0.4988189533871473,0.9715340155655282,-7.021666937153415e-14
20240310OMR02,8,1,8,2.0,1.0,2,1,-0.1216737077682866,-0.1614924062538045,-0.5368580173984605,1.409704792158248,-0.1342312110428072
20240310OMR03,8,2,8,2.0,1.0,1,1,-0.1249966426972462,0.3953902846773615,-0.1110870977131969,-0.1806001388211673,0.8951435925492931
20240310OMR04,8,3,8,1.0,1.0,1,1,0.4277572664204175,-1.2674076059595976,-1.2587745396103192,-0.2228909772898092,0.2916059217599014
20240310OMR05,8,4,2,1.0,1.0,0,1,0.8169882289408974,0.8295935444526082,-0.1604489839686467,-0.5165837107279131,1.48258234313799
20240310OMR06,8,5,2,1.0,1.0,0,1,1.0266061849284152,1.012658227848101,0.4712352339157722,0.2835736671862537,-0.3470214576941966
20240310OMR07,8,6,0,2.0,1.0,2,1,-1.3327242847604848,-0.8150748090935211,-1.0410858988773937,0.063505824910994,-0.1381447409988821
20240310OMR08,8,7,2,3.0,2.0,0,1,1.3146297315449875,0.9952761334299984,-0.0897952182605322,0.2264818041813903,-0.4601950115131066
20240310OMR09,8,8,0,3.0,2.0,2,1,-0.4083260742676482,-0.1169325830895948,1.1591785197144102,-0.1070593837692679,0.7583649325304949
20240310OMR10,8,9,2,2.0,1.0,0,1,0.0982729537830723,-0.5492338726861311,-0.3981598587858133,-1.0302528877416774,1.321765799600813
20240310OMR11,8,10,0,1.0,1.0,0,1,0.4495086750288328,0.7089295745547125,-1.740271324862752,0.100070740377546,-0.9821236832160386
20240310OMR12,8,11,7,0.0,1.0,1,1,1.0406078233031697,0.5003643894295263,-1.0122697603964854,-1.0760535851125583,-1.240682892319391
20240310KRT01,6,0,5,2.0,2.0,1,1,1.6015360935787586,0.840554083335918,0.0677640958638852,0.6193653919523946,-0.6201736729460273
20240310KRT02,6,1,5,3.0,3.0,1,0,0.8632769601789693,0.7835921951456258,0.1946420466194045,0.1061325045592435,1.302607826091349
20240310KRT03,6,2,5,3.0,3.0,1,1,1.063779294893478,-0.2578537808073402,-1.2060390792044018,-0.957857342732802,0.4209101499497273
20240310KRT04,6,3,5,3.0,3.0,1,1,0.8888219134233609,0.6293829865372357,-0.2554913515683875,-0.4801882237070713,-1.1667205331240538
20240310KRT05,6,4,5,3.0,3.0,2,1,-0.5690444533541215,-1.0983787073243771,1.1038900647305685,-0.3038043624532031,-1.0620699758102117
20240310KRT06,6,5,2,1.0,1.0,2,1,-0.7781143127424817,-0.3730681346968951,0.1682609157143165,1.4258925943464966,-0.8945330591651731
20240310KRT07,6,6,0,3.0,3.0,3,1,0.0294866819076587,-0.2033474374102694,-0.7961261421379613,-0.7992029709468013,-1.5721804643326998
20240310KRT08,6,7,0,4.0,4.0,2,1,-1.0378857863999316,-0.0235089323031625,1.4705809790242752,0.3522267795595931,-0.0953462589245568
20240310KRT09,6,8,0,3.0,3.0,3,0,-1.6746142229107626,-0.2707185335260756,-0.8129714947892568,-0.7272419709416473,0.5716425586281321
20240310KRT10,6,9,0,4.0,4.0,0,1,0.6434497746550832,1.3041507697420986,-1.6088441916714358,0.473702927509514,0.5417526510865953
20240310KRT11,6,10,0,4.0,4.0,0,1,0.5063059623875575,0.6137117546816218,-0.7253961284945531,-0.5747073278423045,0.4838206248226385
20240310KRT12,6,11,0,4.0,4.0,2,1,-0.5013152096246769,-0.566961919631733,-0.8555684915399892,1.015119921187844,-1.479019945774902
20240310FKO01,19,0,2,2.0,2.0,0,1,1.3297497289528233,0.9451241708342863,0.851255489299806,1.2407870539606367,-0.0503282034732119
20240310FKO02,19,1,2,2.0,2.0,2,1,-0.0302641252938424,-0.5506673059148346,0.6342845070364671,-0.7014042140491772,0.4008024080281107
20240310FKO03,19,2,0,2.0,2.0,2,0,0.3567145888748282,-1.4108580626324678,-0.8659733618652617,-0.4752839626770422,1.6250000000000069
20240310FKO04,19,3,0,3.0,3.0,2,0,-0.6399798486317845,0.3624873705213408,0.3534953144981798,-0.2689066234542931,1.7607578698743949
20240310FKO05,19,4,0,2.0,2.0,2,1,0.0633651995256477,0.5251631852359114,0.4036212983291682,0.2023223453158459,-0.7925939239011992
20240310FKO06,19,5,0,2.0,2.0,2,0,-1.2507864415484602,0.1202871898021397,-0.595767411627776,0.6709474398445687,1.61194598877068
20240310FKO07,19,6,0,2.0,2.0,2,1,-0.706600540041318,-0.0925518141157772,-0.8008939760623939,-0.2860935646045954,-0.3157230126767168
20240310FKO08,19,7,0,2.0,2.0,2,1,0.3431605515175643,0.3422085229745704,0.1322138801143246,-0.6053336720671073,-1.2127836626367354
20240310FKO09,19,8,0,2.0,2.0,1,1,0.6915590779406844,0.7746535108044119,0.7998662605715593,-0.7967973442168204,-1.0734582431007822
20240310FKO10,19,9,0,2.0,2.0,1,1,0.5445205769468588,0.2054819701301403,0.9847781321828916,-1.365632701917031,2.3087098673270443e-14
20240310FKO11,19,10,0,2.0,2.0,0,1,0.3681084695779738,0.021364348394002,-1.6508256192660766,0.969866852516585,1.2579336245387942
20240310FKO12,19,11,0,2.0,2.0,0,1,1.4133454189659604,-1.2683199261363882,1.2981009975285858,0.6984196481450995,-0.233284737407927
20240310MYJ01,9,0,6,2.0,2.0,0,1,1.518056973657524,0.7389174695044872,-0.9842962501245374,-1.9914927318997944,1.3762047064079483
20240310MYJ02,9,1,6,1.0,1.0,1,1,-0.6976595873932004,-1.268839590262686,0.568153845808854,-0.8417650626787984,0.3406372781629379
20240310MYJ03,9,2,6,1.0,1.0,1,1,-0.8190835966615296,-0.2859759662663237,1.52283383338054,-0.7570412129230749,-1.8391174353956987
20240310MYJ04,9,3,6,2.0,2.0,1,1,-1.2934034862787471,0.716100895934959,1.0842349271862577,-0.3741861678280548,-1.8311934735248716
20240310MYJ05,9,4,6,2.0,2.0,0,0,0.6351641436893634,-1.7930536316827097,0.2806601332051475,1.6467277108367906,-0.5294044373595256
20240310MYJ06,9,5,6,2.0,2.0,0,1,-0.2719143463873946,0.3375738457073675,-0.8910558386261431,1.285510715617516,-0.2152878213190988
20240310MYJ07,9,6,6,3.0,3.0,0,0,-0.5371826299798641,0.0857090376543422,-1.0448395607927576,0.600707707202673,1.4796600756234255
20240310MYJ08,9,7,6,3.0,3.0,1,0,-1.5466701399812897,-1.751116643857306,-0.8234443294641497,-0.7777801255577351,1.6329931618554556
20240310MYJ09,9,8,6,3.0,3.0,1,0,-0.4249296414976281,0.0149313042511447,-0.5830661508916668,-0.5325794686592618,0.7194430788361887
20240310MYJ10,9,9,6,1.0,1.0,0,1,-0.4959724417855937,-0.1496776324310425,-0.469148750012509,-0.0485064907410858,-0.8134892168199667
20240310MYJ11,9,10,5,2.0,2.0,0,1,0.14412161191888,0.3550668323509564,0.2499948872519965,-0.7779266940322545,-1.3255293706477624
20240310MYJ12,9,11,5,2.0,2.0,0,1,1.7160971675395535,1.823312995030332,-1.7191116979076817,0.0,-0.3952847075210728
20240310KJM01,5,0,3,5.0,3.0,1,1,0.9820076129822268,1.050837111126652,0.3208314428884753,-1.097666859758852,-1.2171612389003967
20240310KJM02,5,1,2,3.0,3.0,2,1,0.8073016139252108,0.6000785676050644,-0.3855592535356754,-0.5929053245689537,-0.0721124677730501
20240310KJM03,5,2,3,6.0,5.0,2,1,0.0151908027239072,-0.6005928603664719,-0.5566555518575106,-1.327096625225723,0.4336225114324706
20240310KJM04,5,3,3,5.0,5.0,2,0,-0.6715185991497701,-0.9322733337169178,0.5867288558121253,0.5344004597859089,-0.5103103630798294
20240310KJM05,5,4,3,5.0,5.0,2,0,-0.135999071743575,0.5211005336672165,1.57481608532565,-0.1735304772800202,-0.0953462589245578
20240310KJM06,5,5,3,4.0,3.0,1,1,-0.0801519049927281,0.006460343021216,-1.156178380980283,-0.3532458188273479,0.5527162925699884
20240310KJM07,5,6,3,5.0,5.0,2,1,-1.2058974881718068,-0.1826773840542502,0.8720028673026908,0.5216298488639863,1.3669418497887753
20240310KJM08,5,7,3,6.0,5.0,2,1,-0.7253422272362177,0.1679187768082933,1.4033171171912453,1.2326968872926554,1.2346098992700172
20240310KJM09,5,8,3,5.0,5.0,1,0,-0.9970682361480154,0.3658141886477059,-0.5131983595905992,-0.4233188761018806,1.523500125231015
20240310KJM10,5,9,3,5.0,5.0,1,1,0.6206435369270626,0.7854505963622546,0.0178394649397979,0.8134440919718086,0.9272543966874714
20240310KJM11,5,10,5,2.0,3.0,0,1,0.9888277721421036,1.0781377811516866,0.2966893326371684,1.4277548673975662,0.6870053865727314
20240310KJM12,5,11,0,2.0,3.0,0,1,0.3877527506058095,0.0609279836247741,-0.9479889526282388,-0.0368119266732584,1.4010117465793932
20240310MRG01,3,0,8,3.0,3.0,2,1,0.5587352862436125,0.4096461878443886,-0.4482790402240489,0.1257745195413779,0.1913477007683493
20240310MRG02,3,1,5,3.0,3.0,2,1,-0.1702911858042881,-1.8076624497763325,0.9982331513462012,0.8549345965853382,-1.5158542831190214
20240310MRG03,3,2,5,3.0,3.0,2,1,-0.623605541278635,-0.4035851279782624,1.038711373006178,0.7898061847354034,-1.0946769616710892
20240310MRG04,3,3,5,3.0,3.0,1,1,0.8655847346013665,1.2443863045239902,0.374884878172352,-0.0992043508962337,-0.7428336299615186
20240310MRG05,3,4,5,3.0,3.0,1,1,0.8719440176718805,0.301559334402427,-1.2453927326125784,-0.4746602337548905,-0.0951733734533621
20240310MRG06,3,5,5,2.0,2.0,1,1,0.3713793818979181,0.8306657836422581,1.9995267176595228,0.2669001304869192,-1.5065060761052134
20240310MRG07,3,6,5,1.0,1.0,0,1,0.5592274833344663,0.7750313965321747,1.217122137153259,-0.5968558570915814,0.8932896514651169
20240310MRG08,3,7,5,1.0,1.0,1,1,0.0333742824332378,0.2326052707471656,0.2262699051338605,-1.5860754497248792,-1.0947781403676358
20240310MRG09,3,8,8,1.0,1.0,0,1,0.956314964022091,-0.5302359472389714,-0.3863581800371065,-0.9455686419979216,1.5086326349962376
20240310MRG10,3,9,5,2.0,2.0,2,1,1.1084646932741435,-1.0561046530052187,-0.0510279047321804,-0.5696654563200876,-0.1300787214469239
20240310MRG11,3,10,4,1.0,1.0,1,1,0.3347377145830979,-0.4644631826445652,-1.1863198768024277,1.1478577303469708,-0.871317024428043
20240310MRG12,3,11,4,2.0,2.0,0,1,-0.2730768837719652,-0.8266332986188994,-1.344005771553597,-0.7545467897154743,1.5672518684077652
20240310MKN01,1,0,2,2.0,2.0,0,1,1.646085208890414,1.2626745102940142,-0.5682561464896815,-0.8182886552432336,-0.3347309635023202
20240310MKN02,1,1,2,4.0,4.0,0,1,1.7994158750693716,1.34306848961943,0.8124138773761967,0.3865058184338519,-1.7193753127527716
20240310MKN03,1,2,2,2.0,2.0,0,1,0.579428568199748,0.3762603776221414,-0.6454972243679028,0.1338427803921724,-1.40182605164471
20240310MKN04,1,3,2,4.0,4.0,1,1,-0.0977164679889319,-1.9996777601047908,-0.5682561464896815,0.8852670629246776,-0.1918852728065609
20240310MKN05,1,4,2,2.0,2.0,2,1,-1.843270651891843,0.5065083291086993,0.2599537452727161,-0.6803681266222122,0.728219081254422
20240310MKN06,1,5,0,4.0,4.0,1,1,-0.0065253358407621,-0.3052396254883373,-0.9083461872435562,-0.8951580495857209,1.051930309977434
20240310MKN07,1,6,2,5.0,5.0,0,0,0.8567014965972505,1.6075410690613974,-0.8338843943583014,-0.8276710680642375,-0.0318594150996467
20240310MKN08,1,7,2,4.0,4.0,2,1,0.3047247001100217,0.6725359175821954,-0.6358448417312069,-0.9083461872435562,-0.3860137594912252
20240310MKN09,1,8,2,4.0,4.0,0,1,1.145996008734651,1.2002802689966268,1.7865133082208358,-0.8004265388589634,-0.786488578183315
20240310MKN10,1,9,2,3.0,3.0,2,1,0.200836528409464,0.4203971057208308,0.7904080081298377,-0.8476214634676762,-0.9446324065374888
20240310MKN11,1,10,2,2.0,2.0,1,1,0.8763228410199637,0.1612508186096477,1.6327726725070528,-0.6269523905018938,-0.3739265022471316
20240310MKN12,1,11,2,4.0,4.0,0,1,0.1907814074319881,0.2083781853938187,0.275060773543727,0.992949980084767,-0.5234971031459916
20240310TSU01,17,0,2,4.0,2.0,0,1,1.5464650213002848,1.7666180001744556,0.2647598648828586,-0.4894822428567614,0.2607217497941341
20240310TSU02,17,1,2,4.0,2.0,2,1,0.4688122200793497,0.6909092825611395,0.2982594619920075,0.4376387689095998,0.2251601317232089
20240310TSU03,17,2,2,5.0,3.0,2,1,-1.1986918659884558,-0.3312453460368569,-0.4227042791411285,1.9229673998769503,1.8308204268766803
20240310TSU04,17,3,2,4.0,2.0,2,0,0.7047362843324145,0.449094762500734,1.2468128291725555,-0.6510243379364262,-0.9468066933198024
20240310TSU05,17,4,2,3.0,2.0,2,1,-0.7073847930450679,-1.0197342439563002,-0.2058923684405173,-0.4480302729445094,-0.7611055425864262
20240310TSU06,17,5,2,5.0,3.0,2,1,1.078958249543037,1.2074086296406126,0.6771610763256118,-1.4507549219662532,-0.3100868364730142
20240310TSU07,17,6,2,4.0,2.0,2,0,-1.1435939162930258,-1.5498753987819818,-0.195364098402947,-0.6211545091534817,-1.101853193383847
20240310TSU08,17,7,2,5.0,3.0,1,1,1.0618007316628757,0.2698895085375493,1.0404618519092597,-0.1069580915307233,-0.6143753990090758
20240310TSU09,17,8,2,4.0,2.0,1,1,0.1824805187227908,-0.1684870021616709,-1.084351853576946,-0.9709164064010308,-1.4855709016922736
20240310TSU10,17,9,2,5.0,3.0,0,1,-0.7555994901110951,-0.447883677717586,-0.3636398547349918,-0.0295902187429579,-0.5212860351426853
20240310TSU11,17,10,2,5.0,3.0,0,1,1.2850344527930888,-0.0523652370935168,1.0342923903636436,0.9373526861229878,-0.9889610266211764
20240310TSU12,17,11,2,5.0,3.0,0,1,1.4340849664528277,0.8820887947611857,0.2000999306384705,-1.53427041635687,-1.166666666666657
20240310TKN01,11,0,8,3.0,2.0,3,1,-0.3804096220451221,-0.7939108725657155,-1.6425081420486964,1.0131702994347815,-1.3975424859373624
20240310TKN02,11,1,8,4.0,3.0,2,1,0.6261987420085713,-0.0309285800130184,-1.4788354431817163,-1.4568573097916422,-0.7382716607354407
20240310TKN04,11,3,8,6.0,5.0,2,1,0.1286998359165143,0.8556447501688161,-0.3134217343374556,-0.4399136040560832,0.5206576008754557
20240310TKN05,11,4,8,6.0,5.0,0,1,0.9366192859815228,0.9363659154181138,1.5403391023027446,0.7362214656860815,0.7254762501100264
20240310TKN06,11,5,8,6.0,5.0,1,1,0.1080869037553198,-1.1874952823167333,-1.0660855922660974,-0.6891030417010687,0.3401105191702225
20240310TKN07,11,6,8,6.0,5.0,1,1,0.5844743496411756,1.5834456912039614,1.4652366329791449,1.8941294491137084,0.5270462766947641
20240310TKN09,11,8,8,6.0,5.0,0,1,1.288511058954942,0.0535629223592412,1.8726390650945957,1.6416707324204722,-1.1531640100361038
20240310TKN10,11,9,8,6.0,5.0,2,1,-0.6354832515349473,-0.1563676370003466,-0.3747339177594495,0.4622275252037962,0.2376913442707717
20240310TKN11,11,10,8,6.0,5.0,1,1,0.5556080531276593,0.5507351507693262,1.2699445666782307,0.3650228471728444,-1.0206207261596534
20240310TKN12,11,11,8,6.0,5.0,0,1,0.6213675894970664,0.4442670114471153,-1.025847727221289,-1.4749537541674431,-1.4322297480788422
20240310GMG01,22,0,8,4.0,2.0,2,1,0.3509286632979581,0.9354689689928564,-0.3161548223806013,1.080950387947718,0.8980437333386856
20240310GMG02,22,1,8,4.0,2.0,2,1,-0.1531929059023093,0.5281132914166329,0.2198559890351589,-0.2929230873370885,-0.1253924656438999
20240310GMG03,22,2,8,3.0,1.0,2,0,-0.0282359763182476,0.1802688492925106,-0.3327944101367798,-0.7008122766955597,1.550434182365079
20240310GMG05,22,4,8,3.0,1.0,2,1,0.190738920509828,0.0825103328513532,-0.1507803149727809,-0.7376470879939532,-1.495905296639601
20240310GMG06,22,5,8,3.0,1.0,2,1,-0.7015419727869696,0.0585737732668737,0.2628743215518325,0.07908602685777,-1.217561555056193
20240310GMG07,22,6,2,3.0,1.0,1,1,0.8972489064566014,0.9609010197689538,-0.3300686608479177,-1.0557320927328522,0.3368734920771392
20240310GMG08,22,7,2,5.0,3.0,1,0,0.0381640886801833,0.0660847472117803,-1.5939594851660783,-1.8440323522863,0.0787621352263202
20240310GMG09,22,8,8,4.0,2.0,1,1,1.6768017742694472,0.9733827864855992,1.501328593459129,-1.2108984415099355,-0.8017837257372582
