レース場,レース回,風向,風速,波の高さ,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア
13,4,2,1.0,1.0,2,0.0,-0.7258075224021201,-1.912323793293312,-1.3781049419581723,0.5830798953410979
13,5,0,1.0,1.0,2,0.0,-0.4882822763250271,0.8474950857388787,-1.0605208019340475,0.0185231661266438
13,6,6,1.0,1.0,2,1.0,1.1133705159622742,1.2225936035277851,-0.9135113728733628,0.9600209829305192
13,7,6,1.0,1.0,2,0.0,-0.762417447721425,0.1158498211648755,-0.8371339436782219,0.747411916854492
13,8,6,1.0,1.0,2,1.0,-0.3855295965664926,0.5404100612926506,0.8713781175336065,0.8987827436004971
13,9,6,2.0,2.0,2,1.0,0.2988851489144707,-1.7564392527544548,0.1766196723258931,0.1740382098958419
13,10,4,4.0,4.0,0,1.0,0.2196144417667109,1.0555049019399618,-1.3955764007414937,1.564551757027141
13,11,6,4.0,4.0,0,0.0,0.6701104305410246,0.4010817063293431,-0.4308231359955926,-0.682462637511121
5,0,1,4.0,3.0,2,0.0,-0.3479877174437095,0.1206824199543312,-0.4704126837351912,-1.2327946039359388
5,1,1,4.0,3.0,1,1.0,1.3993588697825818,-1.7433215811060387,1.1987065420409242,1.2703030708021636
5,2,1,2.0,3.0,1,1.0,0.8810050236114282,0.9878038487828216,-0.1432629109140811,-0.2832913662063289
5,3,1,3.0,3.0,1,0.0,0.415569360780839,0.4758939395637703,1.6694824155116892,1.4700563358315768
5,4,4,2.0,3.0,0,1.0,0.9748156751324536,-0.0512950472138215,-0.6297551841668169,-0.0231455298790854
5,5,4,2.0,3.0,1,1.0,0.8024847748281958,0.5547447389650838,0.5951560604794541,-0.0355160502825796
5,6,4,2.0,3.0,2,0.0,-0.3393496279591984,-1.1202118946167323,0.9393876220469672,-0.4225546644522184
5,7,4,3.0,3.0,2,1.0,-0.8971926779708604,0.3364263074713061,0.3821923554986305,-0.0802909742112003
5,8,4,1.0,1.0,2,1.0,-0.021502862699424,0.4442543058225093,-0.1811236262419352,-0.2317759572550638
5,9,1,2.0,3.0,2,0.0,-0.9584259013002462,0.056907629574729,1.876010450933072,-0.694211696711517
5,10,1,2.0,3.0,1,1.0,0.0716542452369151,0.4173711736876911,0.8427979797352857,-0.4431068887859418
5,11,1,1.0,1.0,0,1.0,0.3023322463898361,0.5937591003252506,-0.2325994320764671,-0.0818104227666757
3,0,0,2.0,2.0,2,0.0,-0.420865345677504,0.4464092042670006,-0.4956708931593058,0.7184656304028868
3,1,1,3.0,3.0,2,0.0,-0.6723034158350685,0.1114696367561199,-0.9498903140139277,-0.0362538115994153
3,2,6,1.0,1.0,2,1.0,-0.4562722794638409,-1.0212780164931308,-0.5656733189122127,-1.1081664110447702
3,3,6,1.0,1.0,2,0.0,0.0623064328307838,-0.3490687286345106,-1.1032686480778096,-0.3658374150755114
3,4,6,2.0,2.0,1,1.0,0.2172418959385356,0.364621097505587,1.0373162517468646,0.4540644335410191
3,5,6,1.0,1.0,0,1.0,0.8752483151356057,0.7213085421192623,0.2619358677731864,-1.309917708204796
3,6,6,2.0,2.0,0,1.0,0.6315488148293235,0.6630137839517798,0.2037859255380378,1.1401001051840476
3,7,6,2.0,2.0,2,1.0,-0.6142301671854609,-0.823364372872444,-1.241474780042803,-1.387668545888611
3,8,6,3.0,3.0,1,0.0,-0.2522625370325474,0.1524829966076225,-0.667143701603705,0.9531073308188848
3,9,6,3.0,3.0,1,1.0,0.0080681900489065,0.6160958168797062,-1.159030789119312,1.6028051521419675
3,10,6,3.0,3.0,0,1.0,0.7606505584438594,0.9270310818763186,-1.8491588167024808,-1.4813848632513495
3,11,6,3.0,3.0,1,1.0,-0.0118755130703592,-0.2211016194094649,-0.4123947394837462,0.156186336687546
23,0,2,5.0,5.0,2,0.0,0.0147431273116367,0.5145226442921136,0.8269189091217236,-0.9118413450985312
23,1,2,2.0,2.0,2,0.0,-1.1495054585617903,0.0475524384687912,-1.0683138303870912,-0.1694337412780785
23,2,2,3.0,3.0,2,1.0,-0.9851977579472904,-0.2397541822088436,1.0752631610472307,-1.706361887031078
23,3,2,2.0,2.0,1,0.0,-0.7312977072877683,-1.2526687877866471,-1.6230601083466891,0.0463873834422868
23,4,2,1.0,1.0,2,1.0,-0.0805316838537767,-0.1739462269781418,-1.443977449338184,-0.7703837830289167
23,5,0,1.0,1.0,2,0.0,0.0279546234340958,0.2285792308734534,-0.0740324546995997,0.4923051788079537
23,6,2,2.0,2.0,2,0.0,-0.1265918456366306,0.171209773304583,-1.205251342268258,0.6818046912649771
23,7,0,2.0,2.0,2,1.0,0.274867901659592,0.4611855619546647,-0.6320310868218402,1.1469694331709372
23,8,0,2.0,2.0,2,1.0,-0.5580033634515007,-1.2887293157409483,-0.3229827980446194,0.0397480967385563
23,9,2,2.0,2.0,2,0.0,-1.6080057061961024,-0.3414753393137965,0.4455012127002461,0.4925162092542974
23,10,0,2.0,2.0,1,1.0,-0.3878416936097104,0.4077792089074631,1.233937849228735,1.4118824710600215
23,11,1,2.0,2.0,0,1.0,0.2546805761897051,0.5287801828914203,-1.8387735668290404,-0.8558036976865899
0,0,1,2.0,2.0,1,1.0,0.9468794563158036,0.5886263824353527,-1.8710899117179132,-1.2448246154994262
0,1,1,1.0,1.0,0,1.0,1.6460780050818715,1.2858465071569385,0.1175180356392545,-1.009081234161512
0,2,1,1.0,1.0,2,0.0,-0.7578175238242745,-0.7409742366415085,-0.1320098953302716,0.7544553431380121
0,3,0,3.0,3.0,2,1.0,0.0648263309315353,0.3309262350544826,-0.3242875754655263,0.4593561718914962
0,4,0,2.0,2.0,1,1.0,0.9072667671445366,0.7214794093559396,-0.5865763853985634,-0.4817850995681693
0,5,1,3.0,3.0,2,1.0,0.2065973013112076,0.5106680557299254,0.2611816335935349,-0.0228636480667017
0,6,1,2.0,2.0,0,1.0,1.2480076740585682,0.7632287916343539,-1.1887092211603612,-1.7019088437310954
0,7,1,2.0,2.0,1,1.0,0.6957961863931429,0.8964196004563743,-1.0706777891637478,0.0355076831404073
0,8,6,1.0,1.0,0,1.0,1.362712381852205,1.1047216002664684,-0.1248491714038071,-1.1969305769453122
0,9,1,3.0,3.0,2,0.0,-1.2048110218864023,-1.884505876562062,1.938234305345116,-0.1834428166115204
0,10,0,4.0,4.0,1,0.0,0.6072767975233668,-0.7992427432212026,-1.619431475052991,-0.5436993270832311
0,11,1,2.0,3.0,2,0.0,-1.7728863554377692,-1.6906072961704417,1.0252512941935756,0.6466528005333342
1,0,0,6.0,6.0,2,1.0,-1.0821876617651824,-1.1387029810836815,-0.5774239912722372,-0.4028958740042431
1,1,2,10.0,10.0,2,1.0,0.086521633163477,0.7339569259294897,-1.650067433224539,1.4548141828695882
1,2,0,3.0,3.0,1,1.0,0.8491628401138616,0.3194081188996356,-0.1395031060088259,1.7770826854411366
1,3,2,4.0,4.0,2,0.0,-0.1958624250932765,-0.5985305242965614,-0.7639346642666405,-0.6004957853349596
1,4,1,6.0,6.0,1,0.0,0.3779253193408865,0.6131591337550869,-0.2657267365844918,-0.823062138176256
1,5,2,5.0,5.0,2,0.0,-0.1583226968751874,-0.434226860775558,-1.7143725410410715,0.4179540023077792
1,6,0,9.0,9.0,2,0.0,-1.11284388847298,-1.7938745083513143,-0.5700021298449474,1.665441964032062
1,7,0,7.0,7.0,3,0.0,-1.5438534620455204,-1.5891416884593426,-0.0218580460973908,-0.3439055309941639
1,8,0,6.0,6.0,0,1.0,1.4303568283068555,0.8426540369464112,1.0066142995208238,1.305055070826206
1,9,0,10.0,10.0,1,1.0,0.2537925792134745,0.2038995867628195,1.1604390497649146,1.566733084179958
1,10,0,7.0,7.0,1,0.0,-0.2722946604035716,0.3741786585686293,0.5855638786726753,-1.1956097828643568
1,11,0,7.0,7.0,2,0.0,-1.0857227118190584,0.0302448619704801,-1.0511357848204788,0.7182341188139536
17,0,2,2.0,1.0,2,0.0,-1.2952225096953414,0.3440184472281881,-1.0766172838214014,0.4850564994023219
17,1,2,2.0,1.0,2,1.0,1.2610909117394768,1.3194357909395749,0.6286241136060033,0.3075398973821714
17,2,2,3.0,2.0,2,0.0,-0.1823061252556896,0.0981311717247997,0.1395869684579702,-1.0280336104931178
17,3,2,4.0,2.0,2,0.0,-0.6287256298355667,0.2354844791859082,-0.1078910988585472,-0.493682990688092
17,4,2,4.0,2.0,2,0.0,-0.5583837876546699,-1.300890976135593,0.0286408425944303,-1.3893319445967098
17,5,2,5.0,3.0,3,0.0,-0.0041604739029713,-0.1936795602141502,-0.565381208666559,1.1833007700417777
17,6,2,3.0,2.0,2,1.0,0.0226939013638409,-0.0007497855638758,0.6586396429802512,-1.6952455972881686
17,7,2,3.0,2.0,1,1.0,0.5432052323851725,0.9495743672933684,-0.1570645115093502,0.7459288720115435
17,8,2,3.0,2.0,2,0.0,-1.2246964580673694,-1.1867784339892529,1.016561800158174,0.3202486427137237
17,9,2,3.0,2.0,0,1.0,0.9396802886568194,0.4760771040741186,0.2284663949397718,-0.8843348648743028
17,10,2,3.0,2.0,1,1.0,0.0718667540278894,0.1281180027256776,-1.0229579130459456,0.7106113332847781
17,11,2,3.0,2.0,1,0.0,0.0077289926770042,-0.4308526218532479,-1.753892699127986,1.47176559120441
11,0,0,1.0,0.0,2,0.0,-0.9881727535991884,1.0750395670418322,0.8178602180657322,-0.6387141490304912
11,1,0,1.0,0.0,2,0.0,0.0779383334660389,0.1192336178449645,-0.8962262602331075,0.1791146763300253
11,2,0,1.0,0.0,2,0.0,-0.8494453632250002,0.3064824694550337,1.4359820012702746,-0.9893219576808012
11,3,8,2.0,1.0,2,1.0,-0.015256791032796,0.1676486102474664,0.202911680313302,-1.0116315388209054
11,4,8,2.0,1.0,2,0.0,-1.2158270436802256,-0.7635261682783198,-0.5246332985329196,0.7752713370751706
11,5,8,3.0,2.0,2,1.0,-0.4926364281269993,-1.7361097297795347,-0.0505034208216455,-1.4423759242916887
11,6,8,2.0,1.0,2,0.0,-1.19484060008709,0.1726003996697992,-0.9813582706151576,1.247850046542312
11,7,8,3.0,2.0,2,0.0,-1.5742518668919148,-1.6370521821854225,-1.0476133359972135,-0.131242505215424
11,8,8,3.0,2.0,2,0.0,-0.2244427023966521,-1.8072517252476576,-0.3034292096334766,0.0795916084548799
11,9,8,3.0,2.0,2,0.0,-0.6766459296303464,0.4505048561915172,-0.231041187660217,0.4851024332976297
11,10,8,3.0,2.0,2,1.0,0.0660857792062576,-1.9398919986482617,-0.3568390425047294,-0.0268078072802057
11,11,8,3.0,2.0,0,0.0,-0.5571158118105531,-0.755176568668918,-0.4097085926693943,0.5522745531639632
18,0,7,0.0,0.0,1,1.0,1.0051858670978466,1.6255177154415104,-0.8276205269521474,1.599176544830024
18,1,0,1.0,1.0,1,0.0,0.3997508668519164,0.1793177757024334,0.1420212928567778,-1.7444486598647968
18,2,8,1.0,1.0,2,0.0,-1.0653281776662449,-0.0896172554744988,-0.6234619350133725,0.2452623681813425
18,3,0,2.0,1.0,1,0.0,-0.1740731688206587,0.2219068133117062,-0.2809410965931351,-0.652600205573841
18,4,0,2.0,1.0,2,0.0,-1.764121844710938,-1.1262001268774056,0.0952756328865957,-1.0256369269688588
18,5,0,2.0,1.0,2,1.0,0.243676057298667,0.7507824728262723,0.813431638265998,-0.5438275299356653
18,6,0,1.0,1.0,1,0.0,0.0583130708527616,-0.2995370936201229,-0.4170219134045559,0.6432957338866834
18,7,0,1.0,1.0,0,1.0,1.129507535534171,0.9146506166390516,-0.562363278934288,-0.6029632693342488
18,8,0,1.0,1.0,2,1.0,-1.5056476682559907,-1.1326813571330274,1.0190534591537437,-1.2163558071513167
18,9,8,1.0,1.0,2,1.0,-0.9269758925244316,0.0056595080490616,1.2899794051566464,-0.4761365191918401
18,10,8,1.0,1.0,0,1.0,0.8093667061702269,-0.2809332310522184,-0.8889794337215939,1.6218718965782275
18,11,8,1.0,1.0,2,0.0,-1.5145766362749984,-0.2455401382612914,-0.4487902545401178,0.0556788084047044
12,0,0,2.0,3.0,1,1.0,0.9648732561391796,1.3138777257134409,1.663943505582277,-0.9331745092338056
12,1,6,1.0,3.0,2,0.0,-0.3778419930967142,0.5060492152359747,-0.9231930757210456,0.2523742089013534
12,2,6,1.0,3.0,0,1.0,1.1319811201741503,0.933646556134651,1.9791688114379264,-0.6538936606432857
12,3,1,2.0,3.0,1,0.0,0.9447859362706944,0.8861333369982025,0.6608884775446033,0.12918230826885
12,4,1,3.0,3.0,2,0.0,-1.2095247118489332,0.3832051046414162,-0.6039473111058545,1.329594913280722
12,5,6,2.0,3.0,2,1.0,-0.4133684262964501,-0.0030701775789333,0.1197737166975185,0.6545507946495371
12,6,6,2.0,3.0,2,0.0,0.1482083318984902,-0.2415230323713786,-0.4242748740767079,-1.8944756620931111
12,7,6,2.0,3.0,2,1.0,0.1814901386586597,-1.262435107935377,0.1153256103650916,0.0131063672221329
12,8,6,1.0,3.0,2,1.0,-0.0162952055152068,-0.7886755779264825,-1.3299481452661288,-0.0535052660284259
12,9,6,1.0,3.0,0,0.0,1.287975843382612,0.6193523647927875,-1.401526706196007,0.3999308507446836
12,10,1,2.0,3.0,1,1.0,0.1427337241361709,-1.1940074136918826,-1.0932957701239925,0.8689463768639271
12,11,1,2.0,3.0,0,1.0,1.066758419971226,0.5745143081677336,0.1375099108767344,-0.0122177766491753
16,0,6,2.0,5.0,1,1.0,-0.1507228008232056,-0.3628897303369211,-0.3802674274425208,0.8184226036625312
16,1,1,3.0,10.0,1,1.0,0.169050172069496,-0.3706593089227467,-0.1225546711928576,0.20317176309557
16,2,6,3.0,5.0,0,1.0,1.1151557125991074,0.8152205139957361,1.4345975029992748,-1.2187249021108095
16,3,1,5.0,5.0,1,0.0,0.2292602650015436,1.0252058043579224,-0.4076957235942141,-0.4350394136249695
16,4,6,3.0,5.0,2,0.0,-1.685924469868406,-1.752808226696699,-1.025349788665897,-0.9605866924609276
16,5,1,4.0,5.0,1,1.0,-0.1367491398719831,0.5609490822775104,0.8674083432604457,0.2838870873997269
16,6,6,4.0,5.0,1,1.0,0.3617105081857247,-0.2571326819313628,-1.221021887569803,0.7888617777339698
16,7,6,3.0,5.0,1,0.0,0.5284881408322141,-0.225092306772545,-1.402494731270451,0.8622597382847249
16,8,1,5.0,5.0,2,0.0,-1.102618691049269,-0.540929801554335,-0.313923203350903,-1.0842910811976934
16,9,1,4.0,5.0,0,0.0,-0.1920002903598272,0.4636852031682518,0.6017103138774005,-0.4165918561021816
16,10,1,5.0,5.0,0,0.0,0.6839585706604117,1.1332567796739803,-0.9697713402806272,0.0370221849828177
16,11,1,5.0,5.0,1,1.0,0.0211131530168285,0.8399965322038735,0.4958851493635012,-0.8181282763842991
14,0,1,2.0,1.0,2,1.0,0.7196577675236583,0.9061182792783632,0.2606683489186248,-0.9712962878718876
14,1,2,2.0,1.0,1,1.0,0.4678749097879745,0.7229954417112857,-0.2024151378263762,0.224000421191656
14,2,0,1.0,1.0,0,1.0,0.8483042067951161,1.6973368495830112,0.2446356598583534,0.755421159377433
14,3,7,0.0,0.0,2,0.0,-1.479906605476473,-1.1279504055013094,0.7353278529519505,0.5384120730768138
14,4,6,2.0,1.0,2,0.0,-0.168000836272911,0.0301161456992078,-1.0245645559037484,0.4890111163573177
14,5,6,4.0,3.0,0,1.0,0.8048932515385329,0.9086470525712292,-1.706316075427106,-0.3029375708418161
14,6,6,1.0,1.0,2,1.0,0.6255519528378075,0.3940669392909471,-0.2870962796848292,-0.3024570302088644
14,7,6,3.0,2.0,2,0.0,-1.5429172221381504,-1.15453491691083,0.2033217608141932,0.9715699060633372
14,8,6,2.0,1.0,1,1.0,1.0027276337848896,1.0271092088615108,-0.9832945857821744,0.1622589216192103
14,9,6,4.0,3.0,0,1.0,1.3004641282867095,0.0010929357300031,1.3494457398325177,1.3122889909715327
14,10,6,6.0,5.0,2,0.0,-0.8243192382255301,0.1999698285022935,0.4940135004121339,0.7809783628292789
14,11,6,5.0,4.0,0,1.0,0.8301000296503505,-0.0805772272177193,-1.5089794548455844,-0.0748168427983066
15,0,6,3.0,2.0,2,1.0,-0.5046172110140881,-0.9002835728386838,0.0357233999892111,0.5654154709665851
15,1,6,3.0,2.0,1,1.0,0.8196870890279869,1.0268199861762584,1.4336819823653235,-1.0626444864401945
15,2,6,3.0,2.0,1,1.0,0.2391177522383431,-0.065633910428908,1.1312925030948868,0.2175531632467903
15,3,6,2.0,1.0,1,1.0,0.5991063928663228,1.0469626454051968,1.2452307584171796,0.0397372422643279
15,4,6,2.0,1.0,2,1.0,-1.5153892937382183,-1.8206741965558944,0.5327230806031604,1.4006397206814811
15,5,7,0.0,0.0,2,1.0,0.4540176529386143,0.8227116218169671,-1.2976763947764842,-1.5297295618315396
15,6,6,5.0,4.0,0,1.0,1.6746368163256966,0.4065697640381549,-0.4153238464481529,1.2781099608736757
15,7,6,4.0,3.0,2,1.0,-0.6616534648468825,-0.1936014448188573,-0.1105919711653579,1.360394324675804
15,8,6,3.0,2.0,1,0.0,0.4607129297349305,-1.7595508364525665,-0.5379767454461877,-0.5278516241724015
15,9,6,2.0,1.0,0,1.0,1.137455885840399,-1.1989286784260975,-0.142317012661867,1.0176790531396382
15,10,4,2.0,1.0,2,0.0,-0.7976077357625816,-0.3916451318264477,-1.7339850885602823,0.9571783083905224
15,11,7,0.0,0.0,1,1.0,-0.8176351931926451,-1.339497158938746,-0.4998772265279695,-1.4215193055887745
20,0,6,4.0,4.0,2,0.0,0.2839892114432121,-0.6734484156102233,-0.2793466948850976,0.2644747134983282
20,1,6,5.0,5.0,2,0.0,0.0937792657308707,-0.0047876821637002,-1.0456600322250396,-1.7304362619873244
20,2,6,5.0,5.0,0,0.0,1.652586338357566,1.2492007370113412,-0.8840913225787419,-0.3852997076606657
20,3,6,5.0,5.0,2,1.0,0.2695572932257906,0.3551463215582124,-0.7887741071910904,0.0859426838576322
20,4,6,5.0,5.0,0,1.0,0.9948649714249526,1.541201741099556,-0.0245447871821483,1.565501023743256
20,5,6,5.0,5.0,1,1.0,0.7323967271645074,0.3802833203368295,-0.0805365991450919,-1.024546724830811
20,6,6,5.0,5.0,2,1.0,-0.0241975633194178,0.292369340965164,1.654111680724942,-0.6796915153812869
20,7,6,5.0,5.0,3,1.0,-1.1573091358455652,-0.7250124383629528,-0.2970481351442168,0.1729447742876664
20,8,1,4.0,4.0,2,0.0,-0.6276433479036186,-1.5481206901956075,0.1426204211598177,0.9418683987423624
20,9,1,4.0,4.0,1,1.0,0.5740191357073552,0.5293792438426624,-0.8462487190684435,0.805583033072325
20,10,6,5.0,5.0,1,1.0,-0.0825931319475558,-0.6210102116653736,1.7397459539185702,0.7622301739528821
20,11,6,5.0,5.0,0,0.0,1.3048708659298955,-0.0490796026678289,-0.3868424426462638,0.8119414757499083
2,0,1,2.0,2.0,0,1.0,0.3509916751600705,0.8979734855844967,0.605639870319674,1.2695503942177075
2,1,1,1.0,1.0,0,1.0,0.7664287808684843,0.1360708358199955,0.9455978616409684,-0.6396679788476856
2,2,1,1.0,1.0,0,0.0,-0.5217260074426594,1.5742968313318242,-0.6239057068563776,-0.6175509163183004
2,3,4,1.0,1.0,0,1.0,-0.4875958565220812,-0.1466028750379381,-0.4418823548000652,1.8821993440193336
2,4,6,1.0,1.0,0,1.0,-1.0241978501882087,-1.265606799253624,1.488958037856811,-0.9315985034821016
2,5,1,2.0,2.0,0,0.0,-1.4801261755580055,-0.6498299847217216,-1.049688808271348,1.529561867821825
2,6,1,2.0,2.0,0,0.0,1.1081025026876248,-1.908225578131436,-1.0184608092681504,-0.0899025818695112
2,7,1,2.0,2.0,0,0.0,-0.5910576994212132,0.5883090892035877,1.5754118786683111,-0.2036128941689376
2,8,1,1.0,1.0,0,0.0,-0.8414522910076113,-1.0265199610720357,-0.935124578963986,0.0191015205506109
2,9,2,1.0,1.0,0,1.0,-0.5076792214826298,-0.0986091561524153,-0.4962532470364529,0.5945369653687403
2,10,0,1.0,1.0,0,1.0,0.424542166037535,0.4699444369338365,-0.3732232057587276,-0.2506163099064941
2,11,2,1.0,1.0,0,0.0,1.7060000042442414,-1.979683113341254,-0.4392848383201539,1.0573719584299672
5,0,1,4.0,3.0,2,0.0,-0.5946125205432337,-0.7840050268634062,0.4360404702038581,-0.0945425007821303
5,1,1,4.0,3.0,1,1.0,0.9972497447605057,0.7549604517522306,0.0871436585952859,0.4564430206103047
5,2,1,2.0,3.0,2,1.0,0.0722809453200746,0.2245917332452206,1.613234439790376,-1.0239632121240143
5,3,1,3.0,3.0,1,1.0,-0.2606962840399302,0.5431450487244276,-0.5090520781059956,0.0374512857615889
5,4,1,3.0,3.0,2,0.0,-1.2337251291740166,-0.3459762762422298,-0.6925089239543322,-1.4531434186056469
5,5,1,3.0,3.0,0,0.0,1.0279809899862145,0.8279793295504373,0.0169411796603734,-0.0518836023821613
5,6,1,3.0,3.0,0,1.0,1.2228346987594725,-0.8224710694694082,-0.6890730418522307,0.0557637197951422
5,7,1,2.0,3.0,0,1.0,0.5351631231869947,0.6875388600070061,-1.2057128325950124,-0.6685066617606491
5,8,1,4.0,3.0,1,1.0,0.9758171425841096,0.9348856919118892,-1.1043782852078556,-0.1786645289657023
5,9,1,4.0,3.0,1,1.0,0.6188793600127767,-0.1829012942141364,-0.6857882451200363,-1.0045403780927014
5,10,1,3.0,3.0,1,0.0,-0.3832181548329438,0.7006840195870073,0.0209420734914276,-1.163508343825476
5,11,1,3.0,3.0,1,0.0,-0.1063709137537557,-1.2853408942327678,0.2292312955587122,1.4007840483782226
3,0,1,3.0,3.0,2,1.0,1.0572169863726393,0.8299070305474173,-1.6519262137473436,-0.4282815285904542
3,1,0,3.0,3.0,2,0.0,-0.452275546982348,0.4301657787181667,1.095938757162756,0.8978906525047026
3,2,0,2.0,2.0,1,0.0,0.8125881762442232,0.1710058265581599,0.5966459289031077,0.4284379501437662
3,3,1,1.0,1.0,2,0.0,-0.5161344552389777,-0.6670466208713326,-1.4659617291691025,1.1123153701586646
3,4,1,1.0,1.0,2,0.0,-1.232059259884179,0.2486452967732658,0.5947255287044895,-1.41596777873851
3,5,8,1.0,1.0,1,0.0,0.7908601648302256,1.392971843893366,0.216738210253169,-0.4586341523043265
3,6,8,1.0,1.0,2,1.0,-1.121111724610671,-0.518263501935395,0.9083060305489056,0.9719950748340228
3,7,1,1.0,1.0,2,1.0,-1.4447201125896527,-0.96348682348562,-0.1682115590244647,0.6624885441473184
3,8,2,1.0,1.0,1,1.0,0.0,0.7214018190137261,-0.8766781990264878,0.9535327641208768
3,9,1,1.0,1.0,2,1.0,-1.435434711862984,-1.7414583754286823,0.4477990781653712,-1.117735251153798
3,10,6,2.0,2.0,0,1.0,0.9561866811139268,0.9109397788918104,1.1014038897523029,-0.9423636192600804
3,11,6,1.0,1.0,1,0.0,-0.5028968229338133,0.912314528454394,0.5754863271725726,0.8604889059522318
23,0,2,1.0,1.0,2,1.0,0.1849766944831426,0.727972323704428,0.4363432742736974,0.1798375106431368
23,1,2,2.0,2.0,1,1.0,0.8103047130924954,0.6421735056354673,-0.0943089193928484,0.0488160335140596
23,2,2,1.0,1.0,0,1.0,0.8545597937627389,-1.2529441390599605,0.8198345247515935,-1.5994137821465626
23,3,2,2.0,2.0,2,1.0,-1.1669017250453049,-1.1374955351299982,-0.3598374770817316,0.7392779473769764
23,4,2,2.0,2.0,2,0.0,-0.7122924651317277,-0.1389544728751312,-0.0279987590852691,0.6392096129760748
23,5,2,1.0,1.0,1,0.0,0.9394086207886656,1.0355738204041929,0.6939285642984704,-0.0374873482422951
23,6,2,2.0,2.0,2,1.0,0.2157605019225339,0.1640605952276706,1.1479243286471104,0.2751632015824876
23,7,2,2.0,2.0,1,1.0,0.8008268540274545,1.1486888524637455,0.2684866111582429,-1.7718798887807703
23,8,2,3.0,3.0,3,0.0,-0.7373281433359378,-0.9064112247988342,-0.7075284950209612,0.2076330867399933
23,9,2,3.0,3.0,2,1.0,0.430720673425176,0.5053557926846024,-0.4782583269475179,-0.6550081198201952
23,10,2,1.0,1.0,1,0.0,-1.1356377682569478,0.4024607584271897,-0.4267131857592472,-1.4888288771856188
23,11,2,2.0,2.0,1,1.0,0.3884658881630786,0.4507405956982168,0.3084430002439844,0.3479169285832846
0,0,1,2.0,2.0,2,1.0,-0.6273477748043047,0.2919957517564017,-1.5538799203305014,-1.4000852325865791
0,1,1,2.0,2.0,2,1.0,0.246081351707139,0.7104745876473764,1.2558036271818362,0.3972256214983012
0,2,1,2.0,2.0,2,1.0,0.2212524139781101,-0.2357036475332838,0.1094267956521218,-0.8329390416109568
0,3,1,2.0,2.0,0,1.0,1.0072978321695822,0.7606142044639844,-1.721304794703422,-1.2275557676323514
0,4,1,2.0,3.0,0,0.0,1.370953013076621,1.3651897825944828,-0.4141403733769368,-0.8957163865021998
0,5,1,3.0,3.0,2,0.0,-0.0452202639480573,-1.238039469025324,1.845482369565912,-1.1831592376580495
0,6,1,4.0,4.0,2,0.0,-0.6086634959842219,-1.2188603968873395,1.1493939351510138,-0.4322733562344507
0,7,0,4.0,4.0,2,0.0,-1.6114782391023912,-0.630096567834764,1.0161750662415885,0.8537220756777327
0,8,0,3.0,3.0,3,1.0,-0.1930891762299399,0.8260353420693608,-0.127854488220453,-0.1391217187146639
0,9,1,4.0,4.0,0,1.0,0.5076730101274745,0.242296657616791,-0.9523059123961984,-1.468704246933222
0,10,1,4.0,4.0,1,1.0,0.3609285121460295,-0.6688084633141735,-0.5155379212448673,-1.113792376271637
0,11,1,4.0,4.0,1,0.0,1.505683274730338,1.1546440768778885,-1.3786457947812358,1.0022164500266852
1,0,4,1.0,1.0,2,0.0,0.354132750922013,-0.6659806151939153,-0.3448750153064039,-1.151768865269592
1,1,6,1.0,1.0,2,1.0,-0.8705249604762715,0.287415244623071,1.0744445363775488,-0.3410020382950446
1,2,6,1.0,1.0,0,1.0,1.5714031590725226,0.7966127389779541,-0.2458227810669329,-0.6990136940186692
1,3,7,0.0,0.0,1,1.0,0.8921421330382524,0.1094866134201477,1.8831578077541031,0.775109368430545
1,4,6,1.0,1.0,2,0.0,0.2804528489944094,0.3776448281319953,-1.4925928002148958,0.4125242621132506
1,5,1,1.0,1.0,2,1.0,-0.2318286712824916,-0.1980181318390221,0.5939754912977437,-1.2261860580397868
1,6,0,1.0,1.0,3,1.0,-1.9161982790132692,-0.8671096979863954,0.0395051388816029,0.539748445549554
1,7,1,1.0,1.0,2,1.0,-0.5604016690242741,-0.0815007898390441,1.5281265689701429,0.1021433362165589
1,8,0,1.0,1.0,2,0.0,-0.5588506024150504,-1.263162724807405,-0.0762651445952816,0.4926096836117766
1,9,0,1.0,1.0,0,0.0,1.4229042321322904,1.4196337985121172,-0.4354546492825982,0.8693772136274109
1,10,0,1.0,1.0,0,1.0,1.1380827145184906,1.2997042093166584,-0.0027686154906889,0.7945068209322897
1,11,2,1.0,1.0,1,1.0,-0.2553807490076189,-0.3324923378641984,0.4031158101823442,-0.860742773795481
17,0,7,0.0,0.0,2,1.0,0.8671342119405118,-0.5802358754923045,1.2124500298534984,0.9999981580113156
17,1,7,0.0,0.0,2,0.0,-0.3947432422418959,-0.7591727087786969,0.656744067446372,-0.1802538666854723
17,2,6,1.0,1.0,1,0.0,0.7802736411263524,1.3821233549144982,-0.3156166201094856,0.458339756825875
17,3,6,1.0,1.0,2,0.0,-0.8130634316195822,1.9099453001445916,-1.0624075297707156,0.2872291263894695
17,4,6,1.0,1.0,1,1.0,0.2911704641285392,-0.0358719007217994,-1.3333597199539642,1.6426212528734738
17,5,7,0.0,0.0,1,0.0,-0.2649386308642009,0.1092221787957083,-0.6355561368584695,0.5671847281142952
