レース場,レース回,風向,風速,波の高さ,級別,結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア
11,11,8,1.0,0.0,0,1,0.5083756520171896,0.8054596747195791,0.0495692705061591,-0.3704277073195906
22,0,2,3.0,1.0,2,0,0.4647971936484131,-0.0231628358591178,0.7008739832919564,-0.5848284877136688
22,1,8,4.0,2.0,2,0,-0.4776856146988682,-1.2512989367587153,-0.6666943037475537,-1.3075173076542868
22,2,2,2.0,1.0,2,1,0.6977594195849312,0.2889851887369188,-0.5729656851356647,-1.3647682045862548
22,3,0,2.0,1.0,2,0,-0.7649617133273604,0.0737758849164704,0.5384706950984112,0.4664614336450394
22,4,8,2.0,1.0,2,1,0.1841040761258441,0.203897834187119,-0.2339044081404939,0.1090623463156675
22,5,2,2.0,1.0,1,1,0.5457768229098156,0.6823427687945701,-0.2004249740461648,0.7510676968106125
22,6,2,1.0,0.0,1,1,0.1911755002680447,0.4208683673831028,-1.213469472451273,0.7840907456379516
22,7,2,1.0,0.0,1,0,0.0603984110012814,-1.131897678465383,-1.3959795856051338,-0.9658313241175948
22,8,2,1.0,0.0,1,1,-0.0798608009696346,0.2236786273146153,-0.4733322624839233,1.2177418177457475
22,9,8,1.0,0.0,0,1,0.8712058383173411,0.8043861572700187,0.774351590963143,-0.9594213387701904
22,10,1,1.0,0.0,0,1,0.4782459332114133,0.4106356720515547,0.9098791702040544,-1.338117517453013
22,11,7,0.0,0.0,0,1,1.0038310887006772,-1.2583974250202945,0.4446626020923673,0.5445464122168858
18,0,3,3.0,2.0,2,0,0.0175339743782669,0.4914408743201028,1.2930987880122813,0.583033130978302
18,1,8,1.0,1.0,2,0,0.4566375968155703,0.8642924116543902,0.0472888815289784,0.498481314395596
18,2,8,3.0,2.0,2,0,0.7287143842066022,0.585748854547688,0.7751426369437461,1.1763863947209925
18,3,8,2.0,1.0,2,1,-0.2553000592197861,0.7193555528869915,1.3766854370899442,0.1521368205938786
18,4,8,1.0,1.0,2,0,-0.5136757225496222,0.8535678645913228,-0.6164358330898916,1.104664698600818
18,5,2,3.0,2.0,2,0,0.77705976452283,0.8475704934247513,0.4169341225323446,0.9026328762311556
18,6,2,3.0,2.0,2,1,1.1797457974249752,0.0779978831255586,-1.2543598336493609,1.2784012832671006
18,7,8,1.0,1.0,2,1,0.3483806291136918,-1.2923663234986844,-0.1371332477630087,0.0326011994913273
18,8,8,1.0,1.0,2,1,-0.0943228347380682,-0.2648099698355781,-1.06644355054832,1.201302581328619
18,9,8,1.0,1.0,2,1,0.9845078778478944,0.8196047667187153,-0.6583405754005198,-0.1802707228541705
18,10,8,1.0,1.0,2,0,1.80118365374376,1.4788527818698272,-0.7926271567490877,-0.5463790201467561
18,11,8,1.0,1.0,2,0,-1.9203401374393467,0.5318032905311428,0.1153696819914546,0.3015859922512856
14,0,3,8.0,5.0,2,1,-0.6522667514818336,-0.462790740265818,-0.3853387998037714,1.4918452253651762
14,1,3,8.0,5.0,2,0,-0.5552615882948617,0.0901987078820702,1.1391437401769005,1.1133690226282138
14,2,3,6.0,4.0,2,0,-0.4633323274726988,0.4747317934129564,0.8274006781090391,-1.1183854436811187
14,3,3,7.0,5.0,2,1,-0.4247845318829354,-0.1738447167752649,1.2427434607895975,0.3799711762894
14,4,8,7.0,5.0,1,1,0.9080994858591545,0.8964983582564777,-0.8639957593154876,-1.5760689977301736
14,5,2,4.0,2.0,2,0,0.8018707090222776,1.664319507811249,-0.5291778137991564,0.3017653465655793
14,6,2,2.0,1.0,0,0,1.67540378435803,0.8420202025649545,-0.8681602509692166,-0.7180841914145747
14,7,7,0.0,0.0,2,0,-0.3756233621079085,0.3180567347835434,-0.9053852809763062,0.9053516432060584
14,8,7,0.0,0.0,1,0,0.6684974953560404,0.3756167996869273,-0.9431802158777844,0.2728514195290756
14,9,7,0.0,0.0,1,0,0.3574619652597919,0.3723175858263501,-1.5702745166598582,-1.5763574087851122
14,10,1,1.0,1.0,1,0,-0.2078025768425658,0.6203375909557644,0.4643827001574732,-0.371937791638889
14,11,1,1.0,1.0,0,1,-0.9658658094336792,0.2632217027449545,1.621882591837687,-0.094461803111066
8,0,4,3.0,2.0,2,1,0.8425450493854146,0.6441095750396907,0.0450252598859328,0.6882688569994386
8,1,4,2.0,1.0,2,0,0.3593579839288881,0.2329965085116648,-1.0675998153899673,1.772940651451668
8,2,4,2.0,1.0,2,1,-1.0637553623424962,-0.6568370810996141,-0.7160860337180392,-1.4008562458581588
8,3,4,2.0,1.0,2,0,-1.05687935328413,-0.5532185376933819,1.3012404714301349,-1.5714573397291356
8,4,4,2.0,1.0,0,1,0.6156327611303312,0.1726203668008132,1.205928141319228,0.6491626493736464
8,5,4,2.0,1.0,0,1,1.490164762351483,0.9702934979217052,-1.5500679895091616,-0.1515858033285473
8,6,4,2.0,1.0,2,0,0.1060092678893846,0.4829449889943246,0.983709341830089,-0.2763873985220461
8,7,4,1.0,1.0,0,1,0.87595266377372,-1.2583425879197672,-0.1840129468167287,0.3263407122918348
8,8,6,2.0,1.0,0,1,1.0327070696360012,1.9774577856181603,-0.9414041266922338,-1.3652202876330923
8,9,2,1.0,1.0,0,1,0.8096770638719101,0.5189412493270723,-0.2876050622556221,1.2068483019617182
8,10,1,2.0,1.0,0,1,1.8994416158487477,1.061692078216944,-0.8589085673257997,0.6582198035773127
8,11,6,2.0,1.0,0,1,1.1213198068773151,1.0236940361939142,1.71917306879928,-0.8445952720532705
6,0,3,5.0,5.0,0,1,-1.9864242104926888,-1.216346703057504,0.5721041747661083,-0.6445822557418439
6,1,3,5.0,5.0,0,0,1.3415208260658995,0.1892936033296673,0.6112488748200157,0.5540836057619332
6,2,3,4.0,4.0,0,1,0.4019646764681697,0.1340741618128555,-0.0194063924888024,1.4941597410155476
6,3,3,5.0,5.0,0,0,-0.3262505764179486,-0.7398589896618495,-1.496945780785479,-0.7510031496351872
6,4,3,5.0,5.0,0,1,1.8826321460838715,-0.2198090600178244,0.2680120063271867,1.431155356609418
6,5,3,4.0,4.0,0,1,-0.6503170701372725,0.45313412150932,0.2494164310718733,-1.1472907473350502
6,6,3,4.0,4.0,0,0,-0.6681827389208337,0.5998760019156574,-1.066629408775007,-1.0379907973200886
6,7,3,5.0,5.0,0,1,0.4966429879435756,0.4895501684164699,-0.3440908421976676,0.0260395476490735
6,8,3,5.0,5.0,0,1,1.857450558485464,0.1263940267799556,1.4720544091687484,0.651075823624729
6,9,3,5.0,5.0,0,0,-1.1550002476688015,-0.1083575254335713,0.1137264379838446,0.4590150906367578
6,10,3,4.0,4.0,0,1,-0.2550465200906517,-1.821271914940788,-0.112702798366285,1.1682316486234898
6,11,3,5.0,5.0,0,1,0.9152322029776288,-1.514603582056422,-0.6655818739249977,1.1013654512677904
19,0,5,4.0,4.0,0,1,1.799042159113303,0.9927574560945944,-0.5276267021028489,-1.820289555559168
19,1,5,4.0,4.0,2,1,0.0336336133696709,0.0176242941073152,-1.2530330203161824,0.9157610160321822
19,2,5,4.0,4.0,2,0,0.0927912852661384,-0.047371346538613,-1.5716747788231993,-0.2035780199635349
19,3,5,4.0,4.0,2,1,-0.3123163395296794,0.2264270138556323,1.5097777344187933,1.1274378704953758
19,4,5,3.0,3.0,3,0,-0.487601358477133,0.6725156496667887,-0.8638770706244122,0.0117496235587169
19,5,5,4.0,4.0,2,1,-0.5689218509071562,0.2822130758859641,-1.5352873576956083,-1.002943706049622
19,6,5,4.0,4.0,1,0,0.6810834124862858,0.6735110923661984,-0.8343966418696257,-0.8086037273048
19,7,5,4.0,4.0,1,1,0.4685297241040324,0.7883449127007482,1.165172565159153,0.9157638950079156
19,8,5,4.0,4.0,2,1,-0.4256563678241012,-1.1205410033838874,1.6019608986043623,0.3591172161300467
19,9,5,5.0,5.0,0,0,0.8472620182482357,1.1591955724474128,-0.7796667978399564,-0.1820246645659851
19,10,5,5.0,5.0,0,1,0.9755997598222276,0.8609160534461198,1.852651348939728,-1.2104281009772355
19,11,5,3.0,3.0,0,0,1.0831128794131504,1.3685038687012638,0.4077712714343413,-1.5248351768982262
20,0,3,1.0,1.0,1,1,1.5169365461719744,0.820430305953363,-0.1520807907261003,1.401547882054374
20,1,7,0.0,1.0,1,1,0.7360108244126743,0.2366022886220776,-0.7790102391571953,-0.2276528620469678
20,2,7,0.0,1.0,1,1,0.0688402812727732,0.5615258206988302,-0.214212803070788,0.7385544045165753
20,3,3,2.0,2.0,0,1,0.5270858474072733,0.7095237083966437,-0.8537093432353431,1.3657891691640107
20,4,3,2.0,2.0,0,0,0.6967467882416941,0.8526802554801046,-1.1948172491189166,-0.6919548583946723
20,5,3,3.0,3.0,2,0,-0.7081612952406943,-0.015549521208577,-1.3428662652691628,-0.5306240105213174
20,6,3,2.0,2.0,2,0,-0.583413656904547,0.7165931686862097,0.2637909607206363,-1.1413565584656298
20,7,5,3.0,3.0,2,0,-0.3857052471708492,0.7783988726450385,0.6554007509648502,0.415367188373125
20,8,3,1.0,1.0,2,0,0.8836832896627154,0.3296390151788996,-0.5870495067206498,-1.826141651468063
20,9,2,3.0,3.0,1,1,-0.3306820094680873,-1.2760899841199802,-0.0248017852919097,-1.0211762447264652
20,10,5,3.0,3.0,0,1,0.5819017189402156,0.4266143121980186,1.7304865336691722,-0.3431658374338308
20,11,5,4.0,4.0,0,0,0.4627291933892122,0.6715591662471283,-1.060636115288513,-1.4849632320869337
2,0,5,2.0,2.0,2,0,-0.5858751396564802,0.7276519323512073,-0.8773342020849771,0.4408630272770171
2,1,5,2.0,2.0,2,1,-1.1109440334071523,0.360727317164154,0.3584286399823356,0.3033117757841543
2,2,5,2.0,2.0,2,0,-0.3667304716770068,-1.886897427658804,-0.4349108382093287,-0.1373026910254249
2,3,5,2.0,2.0,0,1,1.131335478139019,0.6889777226781731,0.6551606011013842,0.3616154746336646
2,4,5,2.0,2.0,0,1,1.411607875365239,1.0704661320199285,-0.7191214453373223,0.9395489334632257
2,5,5,1.0,1.0,0,1,1.3247900622031992,-1.873285032443745,0.7700339469434306,-0.3500530018419812
2,6,5,1.0,1.0,1,1,0.6317040089922772,0.8284382682812179,0.054854871002424,-1.5093405101596298
2,7,4,1.0,1.0,1,0,0.7007503086156127,0.6357755313912209,1.1703680460892931,-0.3526561727032016
2,8,4,1.0,1.0,1,1,0.2313458604048657,0.2438338587297744,0.1813114460914494,1.073603341084729
2,9,4,1.0,1.0,0,0,0.5484367191504659,1.124436971766247,-1.1646490246004422,-0.9836210428275112
2,10,1,2.0,2.0,0,1,-0.5976711607518733,-0.0672278206238457,-0.1393315732942547,0.2924266381849497
2,11,4,1.0,1.0,0,1,0.1611086956921811,0.539334126330189,1.0153205800056704,0.7085397639902685
9,0,4,1.0,1.0,1,0,1.6025286221598258,1.3936365939895383,-1.4110942664494002,-1.5357755293071933
9,1,3,2.0,2.0,2,0,-1.4945516177432785,-0.051801013504089,0.4323204926992329,-1.2758367197023688
9,2,3,1.0,1.0,1,1,-0.7945621685920876,-0.5177284544895406,-0.6288794799739833,-1.3003255270616885
9,3,7,0.0,1.0,0,1,1.0303297677899197,1.226675668004498,1.029930576289141,-0.9424692745035426
9,4,5,2.0,2.0,2,0,-1.687388125267367,0.3190865444861231,-0.1793208163708217,-0.908055492511625
9,5,5,3.0,2.0,2,1,-0.7319527283055535,-0.6351788215500865,0.0679486696673021,-1.7809689738507537
9,6,5,5.0,5.0,1,0,0.141441143338975,0.0382562357067594,0.3280805398063394,-1.0957299679921213
9,7,5,4.0,4.0,1,0,0.5456750183693675,0.2693879321602712,0.9145879972923182,-0.4384486582112888
9,8,5,3.0,3.0,1,1,1.1926793856663724,0.7355031409777262,0.3080286670146517,-0.4728135535845508
9,9,5,2.0,2.0,0,1,1.0247967414755428,-0.8783805962612499,0.2103451485413655,0.3486812760192301
9,10,5,3.0,3.0,0,1,1.4809661055157677,0.1515170599762099,0.5239554021456875,1.5945583656659852
9,11,8,2.0,2.0,0,1,0.5283494704129147,0.575961999446091,-0.3939822363479672,-0.3567404611541693
1,0,2,4.0,4.0,1,0,1.3183681397841185,0.8633798402889339,-0.361960193871763,1.126507393221194
1,1,2,2.0,2.0,1,1,0.2413336764508643,0.5367457867796769,-0.3608577246948063,1.5120807535211445
1,2,2,2.0,2.0,1,0,0.3331161200445958,0.7336111457063293,1.2297926068396172,0.335771336396186
1,3,2,3.0,3.0,1,1,0.3131987423572571,0.2362673526284429,1.5078129026796263,0.8341855494700906
1,4,8,3.0,3.0,2,0,-0.1342487110542964,-0.9116249835739788,-0.2275467403162137,0.4729026519638003
1,5,8,2.0,2.0,2,0,-0.1641751747548829,-0.1319679544096957,-0.5204876480905465,0.4653931919365266
1,6,5,2.0,2.0,2,0,-0.6170814118017602,-0.1983745443671616,1.0775021732975023,-0.2737916791075933
1,7,8,1.0,1.0,2,0,-1.1909045723894092,-1.190659307627138,-0.0570829154366544,0.0250548885037163
1,8,8,3.0,3.0,2,0,-1.67590706164769,-0.5545727696239007,-1.1158079744620013,0.6425026136310649
1,9,8,3.0,3.0,2,1,-1.1418298488428908,-0.4051939466137291,-0.2923689613297456,-0.8678173320354964
1,10,2,3.0,3.0,1,1,0.4759527339505686,0.2969651526136389,1.6298805334220303,-1.767982803250773
1,11,2,3.0,3.0,0,1,0.957474251317914,0.7678140998088243,-0.750748707623542,-0.3228642691999191
17,0,2,1.0,1.0,1,0,1.3596548259107517,1.6996921596891523,-0.8258437706546176,0.5286879661374554
17,1,2,4.0,2.0,2,1,0.1914644386158019,0.3806451938041873,0.1809640438030967,0.5367744906734874
17,2,2,4.0,2.0,3,0,-0.2461328670792581,0.5053492841341295,1.1599753494281408,-0.4551562777080963
17,3,2,4.0,2.0,1,1,1.145433432074413,-0.5462573022478348,0.1303368555429628,-0.5018775218298236
17,4,2,3.0,2.0,1,1,0.9532482341585574,1.3207509973504217,-0.3683347596508756,-1.4464278033930074
17,5,2,3.0,2.0,0,1,1.0407498865712743,0.7998375430045378,-1.1911428666760262,-1.224200433449823
17,6,4,3.0,2.0,0,0,1.0876886500664276,1.150051006246415,-1.140490784162561,1.0974852781569426
17,7,4,3.0,2.0,1,1,0.3580376490383773,1.2725245162888752,-1.0072037950950414,-0.463865470432004
17,8,4,2.0,1.0,1,1,0.7403383207031586,0.7127088381982122,-1.7843139085115731,-1.422883146971604
17,9,7,0.0,0.0,2,1,0.1982907264900769,0.9226874406367638,-0.2443735619575748,1.2142583310180854
17,10,4,2.0,1.0,0,1,0.6552461356257276,0.5540855024447697,1.124167938210442,-1.327139341499474
17,11,4,3.0,2.0,0,0,0.196222129877113,-1.970364272042636,0.1913495613859812,0.6842856763418651
22,0,2,2.0,1.0,2,1,0.5207777324289794,0.9756281247206766,1.3157710128325883,-0.2738709360798269
22,1,2,3.0,1.0,2,0,-1.4106593234754827,-0.8872845430397002,-0.2254661168519808,-1.1768832523790589
22,2,2,3.0,1.0,2,1,-0.2478382643314328,-0.0157291101639748,-0.5378978191809171,0.6034473931504517
22,3,2,2.0,1.0,2,0,-0.5475202398871822,0.0235226480540254,0.0928624135458292,-1.039260574829995
22,4,8,5.0,2.0,2,0,0.0894033691167661,-0.032482908017448,-1.3660968544660284,-0.9395970477138668
22,5,8,4.0,2.0,1,1,0.0849880481109628,-0.0337082403402358,-0.0600174167844728,0.6242642579516813
22,6,8,3.0,1.0,1,0,-0.3284665068055615,-0.7114073988962754,-1.1959170958332177,0.0188477121028444
22,7,8,1.0,0.0,1,1,-0.4166408340824525,1.4578099271612417,1.1112182400778825,-0.9636634582034288
22,8,3,1.0,0.0,1,1,0.5945900051548338,0.5928796979020349,-0.7884508065670038,0.2730313457978487
22,9,4,1.0,0.0,0,1,0.0531648652471481,0.4445098468342822,1.2539737447284005,0.7348819319898616
22,10,1,2.0,1.0,0,1,0.2195758779096876,0.5511315682162254,-0.2594618844136417,1.4945811837404843
22,11,1,2.0,1.0,0,1,0.926294122028341,0.3006757457112898,0.085137664133791,0.0079301477871651
18,0,2,3.0,2.0,2,0,0.4301038406469478,-0.8531575086378371,-0.6777952933363993,0.9507711018378304
18,1,0,4.0,2.0,2,0,0.3841128186738826,0.0542149925646634,-0.644166093174309,1.0985444929862869
18,2,2,4.0,2.0,2,0,1.112348059036996,-0.0094184257906392,1.0992340554412463,-0.9886404501900142
18,3,2,3.0,2.0,2,1,1.1571053588267102,-0.1639821648522781,0.8867648306464129,-0.352358406482198
18,4,2,3.0,2.0,2,1,0.3880029655450041,0.9049009088827772,-0.8758605451862735,1.776643380545592
18,5,2,4.0,2.0,2,1,-0.2267372181109001,-1.1213392049516262,-0.4153082585093001,-0.5289847980373248
18,6,2,3.0,2.0,2,0,-0.7027491809170577,-1.3985817317126925,-0.0341924440312029,0.4944778313643754
18,7,2,3.0,2.0,2,0,0.4599164897453307,-0.1817218094326958,0.0794149852172695,1.5439196606271277
18,8,2,4.0,2.0,2,0,0.597969974572016,0.5426776483471379,0.8182820430303299,-0.7213792794191863
18,9,8,2.0,1.0,2,0,0.3941507062418719,0.8269208527498623,-0.842001502044234,0.3036448913353817
18,10,8,2.0,1.0,2,0,0.1827888996209107,-1.0380028976545344,-1.1023133863482537,-0.3779583512844069
18,11,8,1.0,1.0,2,0,1.1358983791920083,0.7783908534404337,-1.0914374329048722,-0.0530610698694941
14,0,7,0.0,0.0,2,1,0.1219573073015785,0.6279681899217959,0.6118617732886836,0.3441764962242308
14,1,7,0.0,0.0,2,0,-0.6328809329255138,-0.81012117764515,1.6730250410753449,-0.4943457059630979
14,2,7,0.0,0.0,2,1,-0.7939566450494856,-1.0789364822758378,0.8306794847589575,1.0342865307787743
14,3,4,1.0,1.0,2,0,-1.5311752374093262,-1.8166703426908013,-0.4743811637523319,-0.0459056376408221
14,4,4,1.0,1.0,1,1,0.9806078794843792,0.6456090590067349,1.1491707279440158,0.0266223510758704
14,5,4,1.0,1.0,2,0,0.3114350943777524,0.8880486368157263,-1.3233659562943518,0.6765510077262079
14,6,7,0.0,0.0,0,1,1.909670561912654,1.3396360688247546,-0.987649833623612,1.116658403348722
14,7,4,2.0,1.0,2,1,-1.031528590927477,-0.4373455955739801,-0.3366124989144848,-0.802073612354033
14,8,4,1.0,1.0,1,0,0.8354776545727811,0.5579423297615032,-0.0835274562514025,0.1878432712105903
14,9,6,1.0,1.0,0,0,-0.2445633418179807,0.9604958116391432,-0.4790067399978481,0.2291326216172745
14,10,4,1.0,1.0,0,0,0.936758747305968,0.4188154715587305,-0.0431854366504037,-1.0159386451902594
14,11,6,1.0,1.0,0,1,0.711509891491869,0.9095165389259616,0.3589917687403839,0.0977878836664155
8,0,4,1.0,1.0,2,0,0.6432823091717209,0.8485543480015713,-1.3867238624196183,0.8528374086363822
8,1,4,1.0,1.0,2,1,-0.9115965578744,-0.1023517974360052,-0.7716136842452667,-1.6178728613861268
8,2,4,2.0,1.0,1,1,1.4680347295322342,0.5920133869796038,0.8741416141238695,-0.0058522385415026
8,3,4,1.0,1.0,1,0,0.808606416582613,0.567287769333095,-0.1481157654235063,1.557578125912345
8,4,4,1.0,1.0,0,0,0.3414257216213568,0.5223433944091602,1.507621093500204,0.808145408942119
8,5,6,1.0,1.0,0,0,0.7895172895695236,0.5451593794444093,-0.7315416695823119,0.8345688168713833
8,6,1,1.0,1.0,2,1,0.3703817822362474,0.8814998590057824,0.2204119348515568,-0.2227239223777501
8,7,8,1.0,1.0,0,1,1.6162291332618652,0.6378694065865939,0.0950414864424355,1.2108524754470364
8,8,3,1.0,1.0,0,1,1.6582991910473055,0.6601427867651135,-0.9431115753218438,1.0275540916032198
8,9,6,2.0,1.0,0,1,0.6498841515045417,1.7375448947974244,-0.423103605940706,-1.2123205125608378
8,10,4,1.0,1.0,0,0,0.6194876941139028,-2.0236589751234013,-0.4749463416936241,0.0887038587188999
8,11,4,3.0,2.0,1,1,-0.0879859233782979,-0.7822190910331853,1.0787921618883416,1.8578961408172887
6,0,5,3.0,3.0,0,1,0.2245948450832003,0.5279627202258257,0.7842137848337453,0.996688043808817
6,1,2,2.0,2.0,0,1,1.206705007762835,-0.2910151666259867,-0.337746613602105,-0.2633633818253794
6,2,0,2.0,2.0,0,1,-0.1519299869499581,1.0286035646532146,-0.0692464723415735,-1.413522167136709
6,3,0,2.0,2.0,0,1,-0.3433918255512617,0.8177404802553434,1.283682271718663,-0.7169813706287804
6,4,0,3.0,3.0,0,0,0.2742863613113247,1.321528618237984,-0.0816236918963109,0.449004174930375
6,5,0,2.0,2.0,0,1,1.5520296938981342,1.4626794803722467,0.5493936642354678,-0.8767268225114838
6,6,0,2.0,2.0,0,1,0.3178467295434242,-0.2216576474675404,0.1394820316053977,-0.3256036485759376
6,7,0,2.0,2.0,0,1,1.4244902855134256,0.4817424525572711,-1.3627393385409057,-0.7029781438523591
6,8,0,2.0,2.0,0,1,-0.5184015528315984,1.5811178248322737,-1.4837015829121405,-0.5687093051230714
6,9,0,1.0,1.0,0,0,-0.963201779271962,-0.4038056297136004,1.4615131555365046,-0.5352889038094317
6,10,0,1.0,1.0,0,1,-0.6643205906764612,0.0401102111669141,-1.6199287905604096,1.0742772565274823
6,11,0,2.0,2.0,0,1,-0.1808673490835887,-1.103084060805294,-1.3221303228213726,-0.048582029810079
19,0,0,1.0,2.0,1,1,0.3716096678736018,0.4209877039793445,-0.7011805716197231,-0.2487468726926162
19,1,0,2.0,2.0,0,1,1.161256249049646,-1.6601902218214852,-0.6748875558283137,-0.9662602984207004
19,2,0,1.0,2.0,2,1,0.0100143642238025,0.7930161707969287,0.4595339399538661,-0.9220848130445088
19,3,0,1.0,2.0,1,1,1.3559284794140334,0.9413115418909078,0.4236989793600258,-0.7705118163570917
19,4,0,1.0,2.0,2,1,-0.2456363659227027,-0.0137785131513371,0.5085692803776757,1.4129841381573764
19,5,0,1.0,2.0,2,0,-0.01811977804495,-0.5536161715609617,0.7767791936217268,-0.6894870763907571
19,6,0,1.0,2.0,1,1,0.7694201178086131,0.9542712713115746,-0.7294120538694758,-0.8141165229489192
19,7,0,1.0,2.0,2,1,-0.3067114719000161,-1.5877932882502142,-0.2064971146200976,-0.39133513640908
19,8,0,1.0,2.0,2,0,-0.2823763123179212,0.3997975851608815,0.0435459013502741,1.036374517776525
19,9,0,1.0,2.0,2,1,0.3850586724372157,-1.2767081302534902,-1.2711485256924129,0.8529472877365633
19,10,0,2.0,2.0,1,0,-0.4433776537634234,0.1360457225340572,-0.6768450145210284,-0.8209935364211387
19,11,8,2.0,2.0,0,1,-0.1982056639347875,-0.035568848547244,1.5678616309100235,-1.5113921728952235
20,0,7,0.0,1.0,1,1,1.7004150555818005,1.350030237160995,0.2245074524872794,-1.0074526284817649
20,1,7,0.0,1.0,1,1,0.4773929182732828,0.4663942085539328,0.5650284702568371,0.2758906672901511
20,2,2,3.0,3.0,1,0,-0.4897558663848223,-1.2210691681770414,-0.784662554063498,0.3984770934768602
20,3,2,3.0,3.0,0,0,0.8048215900757658,0.914268643112068,-0.8123646363806944,0.4301069161118904
20,4,2,4.0,4.0,0,1,1.1168559429623277,0.3795548983027499,0.6343664828352369,1.0737187887516129
20,5,2,4.0,4.0,2,0,0.7197095035497018,0.7834659951308629,0.9871788169516216,0.1952701415763183
20,6,2,4.0,4.0,2,1,0.6422171692384644,0.4843057913729918,-1.750882107415837,0.7643029880705369
20,7,2,4.0,4.0,2,0,-0.2914426109554427,-1.2560878201346708,1.0262452283724393,-0.8875877559890247
20,8,2,3.0,3.0,0,0,1.434443303443146,0.6421750486526652,0.0073536450895563,1.146259208862567
20,9,2,2.0,2.0,1,0,0.5835957919885952,0.8762995670961226,-1.1519074436204169,1.004303209201889
20,10,2,2.0,2.0,0,1,-0.5268735982931385,0.324904484232356,1.4189386846288292,-0.1038613845605517
20,11,2,1.0,1.0,0,1,0.4638947490227176,0.4203040522650842,0.402615434620962,0.7640676687150588
2,0,5,2.0,2.0,2,1,0.4680704810744892,0.2583823954700326,-0.4082482904638629,-0.063102418682284
2,1,3,1.0,1.0,2,1,-0.3209778973472122,-0.2533582748846247,1.1014490336038198,0.4160087562256694
2,2,3,1.0,1.0,1,1,0.5287560649676991,-1.0200417745563717,-0.7173000188770966,-0.4810892340805316
2,3,4,1.0,1.0,1,1,1.4158499056407234,1.6197404957718275,-1.7438700011577228,1.1632700646024718
2,4,4,1.0,1.0,1,1,0.1797177347260722,0.2121805727041743,-1.4828773038531498,0.7321266142851736
2,5,3,1.0,1.0,0,1,1.0533619382086157,0.6938012302114522,-0.4119358265477539,0.7997712199370642
2,6,5,3.0,3.0,1,1,0.3896870118309259,0.7520149607489345,1.0476164472655214,-1.4092846277166995
2,7,3,2.0,2.0,1,1,-0.0542635296600018,0.7041035837931756,0.5410672383115301,1.429242995405014
2,8,0,2.0,2.0,1,1,0.4082333850584005,-0.1426442072292059,1.6370784043684792,-0.8548893672477651
2,9,0,1.0,1.0,0,1,1.5487371650083983,1.1292055259653742,0.476740861183104,1.4283147656980408
2,10,4,1.0,1.0,1,1,-0.1482679729871544,-0.3676776654681346,-1.2188828305496966,0.2412394222162865
2,11,1,3.0,3.0,1,1,-0.5611814256107618,0.4967414605745553,0.984037445984247,1.113756143108547
9,0,5,5.0,5.0,1,1,1.094057126621952,1.173441983186222,-0.902738678416708,0.5073072469065867
9,1,5,4.0,4.0,2,0,-0.5312138624672376,0.2092034391108561,-0.6728508004006523,-0.0604601082230044
9,2,5,2.0,2.0,1,0,-0.3147218380088335,-0.0710551883905875,0.8311053441474043,-0.7681251825499251
9,3,6,4.0,4.0,0,1,0.9498486973657838,0.7085333201963843,-1.215240667085206,0.6349877986110135
9,4,6,3.0,3.0,0,1,1.58567188151173,1.187702446651312,1.092241462556816,-1.4448099234705964
9,5,5,3.0,3.0,2,1,-0.1560178694408551,0.0232312513153021,1.2837640852045014,0.0496584168284271
9,6,5,3.0,3.0,2,1,0.4495068768428681,-1.3305121860931306,1.593680788164194,1.1862011371247958
9,7,5,2.0,2.0,0,1,0.7114512681152912,1.0273556016128396,0.6115772377635211,0.9577247150221112
9,8,5,1.0,1.0,1,0,0.7540989069903863,0.7074768800299335,-0.1652301025120746,-0.7760187439475318
9,9,5,1.0,1.0,1,1,-0.4885967564883411,-1.9645432965537803,0.7475655950579184,-0.5970413206762208
9,10,5,1.0,1.0,0,1,1.077534502774284,0.7691910728722395,-0.8337546937268855,1.2993768226401654
9,11,7,0.0,1.0,0,1,-0.3544884518845037,0.6499664453892494,-0.403029305566108,-1.0099438997107644
1,0,0,2.0,2.0,1,1,1.4376086327163111,0.8569838972304499,1.6670365289799485,-1.207564476202197
1,1,0,2.0,2.0,1,0,0.5340393867018279,0.9950441330657032,-0.1432292771568181,-1.4453676430970095
1,2,0,2.0,2.0,1,0,0.4981208269266467,0.5623632529677186,0.1587228968887442,1.1796447048600782
1,3,0,3.0,3.0,1,1,0.8218448895910575,-0.1945534609542716,0.1901149298599393,-0.9707423763000372
1,4,0,3.0,3.0,1,0,0.4321877953326062,-0.8203508956174561,-0.4030459956344889,-1.2636494754497605
1,5,0,4.0,4.0,2,0,-1.2975843686400506,-1.5054233347203945,0.5734010122133869,1.3610042246626877
1,6,0,4.0,4.0,2,0,-0.9810150641812386,-0.693091285097623,-0.1794671215421567,0.4570282666651137
1,7,0,4.0,4.0,2,0,-0.7084020748582482,0.1589152511435556,-1.0651065247898497,-0.753655241023623
1,8,0,4.0,4.0,2,1,-1.077764612433668,-0.39791260608219,0.238360374372211,1.4326484622768914
1,9,0,5.0,5.0,2,0,-1.3195587632088797,-0.2312191091232085,-0.2725416230381216,0.6767835973952631
1,10,0,5.0,5.0,1,0,0.8665628482445173,0.4443079929042146,-0.9139915583181956,0.5590242312284124
