レースコード,1=2=3,1=2=4,1=2=5,1=2=6,1=3=4,1=3=5,1=3=6,1=4=5,1=4=6,1=5=6,2=3=4,2=3=5,2=3=6,2=4=5,2=4=6,2=5=6,3=4=5,3=4=6,3=5=6,4=5=6
20240102KRY02,12.9,8.1,26.9,9.9,6.3,20.2,8.7,15.1,3.7,24.2,44.1,79.3,56.3,46.8,20.0,73.3,42.2,18.0,50.4,15.6
20240102KRY03,18.9,14.3,30.5,18.5,10.5,26.9,16.1,14.0,5.1,26.7,21.1,48.6,36.3,22.0,10.1,35.6,15.4,7.7,17.1,9.2
20240102KRY04,12.1,8.1,44.5,31.0,2.5,21.7,19.2,13.0,12.1,63.6,14.4,74.0,40.5,51.0,30.0,118.4,10.0,10.6,64.3,30.0
20240102KRY05,5.2,2.0,11.2,28.3,22.4,41.8,99.6,40.4,78.1,170.0,6.7,28.6,32.6,8.9,21.4,131.3,125.6,131.3,131.3,152.1
20240102KRY06,4.6,8.5,7.4,32.1,3.8,4.3,19.5,8.7,30.2,27.9,51.8,63.6,183.0,80.2,127.3,202.0,50.5,142.9,154.1,81.3
20240102KRY07,2.6,65.1,57.8,101.1,5.2,3.7,9.2,66.6,177.0,99.4,23.2,12.7,31.4,145.2,177.0,195.3,17.8,37.5,19.8,171.7
20240102KRY08,11.6,17.0,2.4,71.3,22.1,4.1,69.5,4.6,82.1,16.3,132.2,28.5,186.9,31.5,169.4,41.0,30.1,186.9,54.7,54.2
20240102KRY09,6.1,4.2,9.4,42.6,6.9,15.9,58.0,6.1,23.4,62.6,11.0,22.4,76.4,14.0,34.0,101.0,24.4,70.4,118.2,24.4
20240102KRY10,3.4,3.7,37.4,18.1,5.7,48.0,22.9,40.6,37.6,89.8,6.1,32.3,13.2,56.3,21.9,98.4,76.3,43.4,136.2,104.7
20240102KRY11,1.5,6.6,7.7,26.6,12.7,12.7,49.2,33.8,78.8,73.8,21.2,41.3,84.6,73.8,99.1,106.7,103.5,182.6,147.6,144.5
20240102KRY12,5.4,7.8,8.3,16.1,7.0,5.0,8.9,11.4,16.8,12.9,51.8,51.3,55.3,57.8,121.7,81.5,70.8,74.2,34.9,76.7
20240102EDG01,4.4,3.9,6.7,39.9,4.9,8.6,54.8,6.8,37.3,68.2,19.0,51.8,127.1,36.8,174.8,215.2,48.2,164.6,186.5,96.4
20240102EDG02,4.3,5.5,15.3,15.0,6.2,7.8,19.0,24.6,27.3,52.6,15.7,20.5,41.2,40.2,40.5,71.4,15.5,23.8,32.1,56.9
20240102EDG03,11.4,11.1,6.1,61.5,10.8,4.9,76.0,4.2,47.3,33.4,27.7,20.8,161.6,12.4,94.6,53.1,8.6,66.8,45.1,28.3
20240102EDG04,22.6,11.5,19.9,52.4,16.3,27.3,82.5,7.0,29.5,117.3,7.8,16.7,46.9,5.2,13.6,49.5,6.0,16.2,46.4,10.2
20240102EDG05,12.8,3.2,23.3,24.8,14.4,41.1,75.8,13.8,15.0,100.7,8.9,36.7,67.9,8.9,6.6,34.7,22.1,33.3,127.0,12.0
20240102EDG06,11.4,27.8,18.5,118.2,4.8,2.9,29.7,8.8,44.3,42.3,29.3,15.3,103.1,32.4,113.4,111.2,6.3,38.8,26.3,33.9
20240102EDG07,5.0,33.8,23.8,45.7,8.9,4.4,11.2,57.9,75.5,45.3,12.9,8.6,18.8,60.4,69.7,72.5,9.0,14.9,11.9,71.6
20240102EDG08,11.6,4.4,18.9,32.7,3.3,14.3,43.3,5.2,11.4,55.9,27.5,35.4,79.9,30.5,52.3,124.4,21.6,42.0,76.6,29.7
20240102EDG09,2.5,11.9,8.2,5.7,21.1,17.8,8.8,36.9,43.8,33.1,29.5,26.2,17.1,52.2,52.2,36.4,56.8,61.6,53.3,72.9
20240102EDG10,5.5,6.9,5.9,4.0,22.3,22.7,18.2,20.8,12.3,9.6,40.9,45.5,40.9,61.6,29.0,34.7,54.3,71.1,76.1,46.2
20240102EDG11,13.7,4.7,16.6,11.5,9.3,23.0,20.5,7.1,3.4,18.1,59.2,64.6,55.4,47.5,25.4,58.2,67.1,43.6,77.6,28.1
20240102EDG12,2.8,5.7,8.9,8.8,9.4,13.7,15.3,18.3,19.0,34.9,26.8,36.8,44.2,60.5,32.7,70.0,62.7,60.0,93.3,59.1
20240102HMN01,13.9,3.2,12.8,32.0,14.5,50.3,129.0,11.6,32.9,57.2,7.6,20.8,71.9,5.2,11.7,39.6,21.2,61.3,125.8,20.5
20240102HMN02,3.0,26.2,70.6,7.0,14.9,37.2,3.9,99.5,29.3,76.2,19.9,65.9,4.4,174.1,41.3,93.7,128.3,20.0,56.0,152.4
20240102HMN03,4.8,20.1,13.8,8.8,14.5,6.3,4.0,37.1,30.8,10.9,64.9,39.9,23.5,86.9,84.2,37.7,77.0,55.5,12.1,52.3
20240102HMN04,10.2,19.3,66.8,23.0,5.3,59.2,4.5,98.9,8.6,177.7,14.8,85.0,10.9,130.3,18.8,128.2,59.2,3.5,62.0,58.3
20240102HMN05,4.0,2.7,6.7,12.0,9.4,16.6,27.9,10.8,17.4,47.1,42.4,78.3,103.9,50.4,79.5,159.1,115.7,124.2,89.3,82.1
20240102HMN06,12.8,1.9,14.6,63.1,5.2,35.9,88.2,5.3,23.0,105.6,26.6,94.7,357.9,15.9,57.5,161.0,62.5,134.2,247.7,36.1
20240102HMN07,17.1,13.3,3.2,66.8,23.4,4.5,78.5,3.0,90.8,16.5,80.7,31.2,171.0,18.4,161.5,105.7,22.8,200.5,70.0,41.5
20240102HMN08,18.4,3.1,27.1,28.4,6.4,33.3,55.5,7.0,7.7,72.8,13.5,72.1,92.0,13.5,11.3,98.5,32.0,33.3,120.6,16.7
20240102HMN09,5.3,22.2,29.0,20.0,4.5,7.5,3.2,24.5,19.5,27.5,41.6,52.0,41.2,85.5,87.4,130.4,29.4,26.3,35.0,33.8
20240102HMN10,4.5,3.6,20.6,7.3,7.7,29.6,16.0,28.1,11.1,49.7,17.6,51.0,24.5,69.4,14.4,105.6,73.6,30.5,92.0,58.1
20240102HMN11,2.6,3.6,10.1,18.9,4.6,15.8,29.2,20.9,29.7,56.8,26.1,62.8,159.4,90.1,127.5,228.9,85.0,168.4,133.2,141.7
20240102HMN12,2.2,6.5,14.6,19.5,4.9,9.7,13.6,17.8,30.0,55.9,36.9,60.0,55.5,69.7,109.1,146.1,77.4,96.3,129.4,101.8
20240102GMG01,8.5,27.7,29.5,25.5,6.9,16.6,5.8,31.5,14.1,31.9,18.5,21.7,13.3,55.5,24.7,46.0,17.9,5.5,14.3,25.5
20240102GMG02,3.5,3.4,26.5,52.1,5.1,31.7,58.9,17.8,36.9,169.4,6.2,35.6,40.6,21.2,27.8,156.3,35.6,52.1,140.1,72.6
20240102GMG03,9.5,5.6,2.9,15.5,22.9,16.3,40.9,7.1,35.5,11.4,30.6,22.5,72.6,13.5,54.0,42.3,71.5,123.9,94.1,43.0
20240102GMG04,13.7,30.0,62.7,28.3,4.0,32.8,4.1,68.0,12.9,97.9,14.3,85.9,14.9,99.9,41.8,158.0,16.0,3.7,38.2,68.0
20240102GMG05,11.0,26.9,57.3,31.8,3.5,8.3,2.5,28.7,12.5,29.3,52.8,72.6,55.1,113.2,43.5,198.1,37.1,15.9,36.6,50.9
20240102GMG06,19.5,14.9,25.1,73.5,3.5,5.5,32.1,3.5,21.2,33.9,53.0,54.7,147.1,33.9,96.7,117.7,8.5,41.5,44.9,18.3
20240102GMG07,11.9,2.3,10.1,76.0,7.8,25.8,97.0,4.1,35.4,84.0,26.4,49.8,181.6,9.7,57.4,160.8,32.1,156.4,160.8,38.0
20240102GMG08,36.1,3.6,38.4,27.4,6.2,38.2,47.5,5.5,3.1,51.7,43.0,124.5,121.9,37.9,16.2,139.3,39.8,32.8,112.5,23.6
20240102GMG09,6.0,2.9,4.6,29.4,12.7,33.3,78.7,17.6,42.1,90.5,11.8,12.3,57.2,11.0,38.6,50.5,45.9,86.6,163.9,116.6
20240102GMG10,13.8,4.8,3.8,10.0,13.9,15.7,20.2,8.0,14.0,9.4,53.6,58.5,121.2,31.5,39.9,36.4,51.6,91.3,40.8,33.4
20240102GMG11,4.1,3.8,29.5,24.6,3.0,17.0,15.0,12.5,8.5,77.9,62.5,130.4,115.3,130.4,75.9,157.9,100.0,70.5,166.6,107.1
20240102GMG12,7.4,5.7,6.5,14.6,7.2,9.0,16.8,4.9,11.7,11.2,72.1,129.2,206.7,88.5,86.1,96.9,69.6,108.8,103.3,36.2
20240102TKN01,2.0,8.6,45.2,6.4,10.8,27.9,5.2,59.5,13.2,64.6,62.8,205.7,33.7,161.6,38.3,251.4,205.7,51.4,251.4,133.1
20240102TKN02,5.7,3.5,7.9,41.2,19.8,39.0,148.3,30.4,158.9,139.0,4.6,9.5,71.7,5.8,33.2,111.2,26.1,185.4,222.5,148.3
20240102TKN03,5.9,19.1,2.2,17.0,76.5,14.5,65.7,35.3,106.1,21.7,82.2,5.9,30.4,19.9,54.8,9.6,193.5,365.5,43.2,71.5
20240102TKN04,8.7,10.8,2.7,59.4,24.2,8.5,216.7,10.8,175.4,92.1,21.2,5.4,334.9,7.1,80.0,66.9,20.4,263.1,153.5,49.7
20240102TKN05,4.5,19.5,129.2,129.2,1.4,10.9,11.2,61.5,65.4,369.2,23.2,101.3,126.0,156.6,166.7,516.9,63.8,32.3,147.7,172.3
20240102TKN06,14.1,50.8,47.0,11.7,65.4,18.3,3.9,94.1,62.2,14.4,82.1,18.5,4.2,257.4,60.3,17.0,80.4,29.7,3.6,52.1
20240102TKN07,15.5,20.3,2.2,106.3,22.6,8.1,248.1,7.8,95.0,46.0,49.0,8.3,203.0,5.8,223.3,35.7,20.6,144.0,131.3,58.7
20240102TKN08,10.1,8.4,47.3,4.2,9.5,31.4,3.8,40.8,3.8,20.4,89.2,119.9,46.2,166.8,29.7,166.8,159.9,66.1,166.8,60.9
20240102TKN09,7.1,25.4,2.5,48.9,18.0,2.3,102.4,13.6,74.4,39.9,56.5,17.4,409.6,71.2,273.1,182.0,38.1,327.7,126.0,113.0
20240102TKN10,14.4,53.8,9.3,163.3,17.1,1.9,75.7,6.7,82.9,15.2,58.0,19.2,201.0,43.5,141.2,74.6,9.6,130.6,20.2,23.2
20240102TKN11,4.0,6.1,22.5,56.5,2.0,8.6,26.4,9.7,35.0,71.4,33.2,114.7,420.9,222.8,222.8,541.1,62.1,172.1,631.3,130.6
20240102TKN12,8.3,3.7,7.3,40.3,6.3,12.2,41.8,4.1,23.6,23.4,73.1,77.0,172.1,16.5,74.0,95.9,43.0,130.0,136.1,23.6
20240102TSU01,2.7,4.3,7.3,7.9,9.6,11.8,12.0,24.2,23.6,30.0,75.7,45.0,86.0,172.0,172.0,145.6,315.5,210.3,189.3,157.7
20240102TSU02,4.3,7.3,17.4,19.9,5.0,8.5,6.3,32.2,26.8,30.7,25.5,31.4,18.6,77.2,75.0,75.0,32.2,27.1,30.0,53.1
20240102TSU03,4.2,3.1,10.4,31.7,6.8,17.4,51.3,19.3,95.1,98.8,6.8,19.6,67.6,14.9,58.3,160.5,41.4,102.7,107.0,122.3
20240102TSU04,7.7,6.9,27.1,23.8,2.3,15.0,11.6,22.0,11.9,52.1,26.3,111.0,62.3,116.1,44.0,182.4,31.9,10.9,82.4,42.5
20240102TSU05,2.5,6.5,5.2,17.9,8.8,6.2,30.7,13.5,43.9,25.7,81.6,41.4,150.3,86.5,142.8,102.0,102.0,476.2,75.1,158.7
20240102TSU06,10.0,11.3,80.1,89.3,1.4,18.2,18.5,32.2,28.1,122.3,17.8,132.7,165.9,110.6,64.5,357.5,19.8,17.0,81.5,56.6
20240102TSU07,16.6,14.4,3.0,62.0,28.9,5.7,96.8,7.3,101.8,15.6,68.4,6.9,172.6,12.7,92.3,20.4,16.9,107.3,31.7,32.0
20240102TSU08,2.8,9.5,11.0,39.4,20.6,13.7,38.1,70.2,63.8,140.5,5.4,4.6,18.1,31.3,57.6,52.4,42.8,100.3,70.2,140.5
20240102TSU09,1.6,12.6,6.4,36.1,12.4,8.0,41.0,21.7,54.7,47.3,45.5,25.6,111.8,63.1,79.4,107.0,91.1,144.7,153.8,144.7
20240102TSU10,5.0,2.9,3.7,23.1,10.4,11.0,62.5,9.1,28.5,36.2,48.1,62.5,146.9,54.4,81.6,117.5,89.0,163.2,267.2,108.8
20240102TSU11,2.8,3.7,20.2,19.0,5.2,10.6,11.1,21.6,26.1,65.7,29.8,78.5,59.6,100.6,43.5,111.0,82.5,107.3,161.0,100.6
20240102TSU12,2.4,4.7,3.0,35.2,13.1,13.5,50.1,28.0,77.7,86.6,39.2,30.7,136.1,43.8,112.1,136.1,92.9,152.4,238.2,211.7
20240102SME01,6.1,5.9,17.9,84.8,2.7,7.7,52.0,8.2,37.8,97.5,19.2,44.8,185.8,22.6,68.4,185.8,12.7,47.0,125.8,72.2
20240102SME02,4.6,8.6,3.4,23.6,24.7,4.9,41.5,26.2,39.5,20.5,33.2,9.3,84.3,28.9,69.2,28.9,84.3,38.7,70.0,107.7
20240102SME03,21.3,26.5,62.1,154.6,1.8,18.7,19.8,12.9,10.6,109.3,27.9,67.4,132.0,33.5,66.0,192.1,9.3,6.8,82.3,31.0
20240102SME04,8.3,11.7,38.5,124.6,2.5,8.9,40.8,10.8,56.5,131.3,6.7,29.2,105.6,27.9,115.7,202.5,6.2,41.1,86.7,65.6
20240102SME05,4.3,10.9,52.4,5.0,6.9,15.6,3.1,51.9,11.4,24.1,56.4,96.9,41.8,215.4,68.4,200.5,107.7,63.9,66.1,149.1
20240102SME06,2.2,9.3,2.7,20.3,24.1,10.6,40.9,20.6,54.8,56.6,43.6,24.4,197.0,59.1,147.8,161.2,133.0,140.0,241.8,204.6
20240102SME07,11.9,1.8,17.9,32.3,17.5,46.3,160.5,16.9,21.3,133.7,8.5,62.8,106.2,6.5,14.4,126.7,53.1,176.1,240.8,54.3
20240102SME08,3.0,9.5,14.5,欠場,2.5,4.4,欠場,13.8,欠場,欠場,14.7,38.3,欠場,43.2,欠場,欠場,26.5,欠場,欠場,欠場
20240102SME09,4.8,21.2,9.7,56.7,9.3,2.6,22.5,21.1,56.3,44.2,22.1,9.2,54.7,35.3,98.7,115.9,14.1,81.6,34.3,64.5
20240102SME10,6.4,2.9,19.4,6.9,11.0,24.8,19.9,25.0,7.0,60.6,24.0,109.2,66.5,44.0,8.3,80.3,110.6,101.1,132.1,65.5
20240102SME11,9.5,3.2,38.7,10.1,8.3,32.3,14.3,25.6,4.6,39.5,18.3,55.8,28.4,47.3,13.2,76.6,60.3,28.4,89.9,44.5
20240102SME12,2.4,5.9,10.4,16.1,6.7,8.7,16.3,23.8,28.9,40.6,26.7,36.3,48.6,47.8,77.0,134.1,72.7,115.0,105.1,82.6
20240102NRT01,5.5,18.6,4.7,45.0,11.2,2.5,27.7,6.3,54.6,11.7,123.4,58.4,185.1,119.0,333.2,107.4,56.4,333.2,83.3,158.6
20240102NRT02,5.4,10.4,36.0,38.1,1.9,8.2,11.5,22.9,24.6,53.6,28.5,81.0,84.4,101.7,128.0,198.4,21.5,32.5,86.2,74.9
20240102NRT03,7.8,7.4,19.3,8.2,5.3,13.2,3.9,22.9,5.0,19.5,72.5,139.9,156.7,156.7,126.4,326.5,139.9,42.1,150.7,130.6
20240102NRT04,3.2,4.6,4.3,5.1,16.6,13.5,14.6,25.8,31.6,26.6,75.9,66.9,83.3,100.4,148.5,148.5,213.5,244.0,189.7,200.9
20240102NRT05,11.8,41.1,9.1,44.5,34.9,4.6,42.8,32.2,104.9,20.7,46.4,3.8,21.9,20.5,55.1,8.7,16.0,83.4,7.9,34.2
20240102NRT06,9.4,21.0,72.8,6.4,34.7,72.8,12.0,78.2,26.9,65.2,8.0,24.8,4.2,37.7,5.9,16.7,54.9,13.2,40.6,20.7
20240102NRT07,15.6,39.2,127.2,223.6,2.0,27.1,51.6,56.7,171.6,567.7,6.2,108.5,223.6,283.8,388.4,567.7,3.0,6.2,223.6,388.4
20240102NRT08,22.4,9.1,8.2,47.7,12.3,20.4,65.9,8.1,36.1,43.7,11.5,10.8,61.0,4.6,25.0,26.8,9.1,65.9,42.3,11.8
20240102NRT09,9.0,8.0,2.6,15.5,24.9,11.9,63.7,9.7,66.7,15.5,49.4,10.8,75.5,12.1,71.7,18.1,56.2,151.0,73.5,59.7
20240102NRT10,8.4,4.8,12.4,3.2,15.0,14.8,10.8,31.4,5.7,16.5,73.0,79.0,60.9,127.1,42.3,50.4,116.9,100.8,121.8,94.3
20240102NRT11,11.9,6.8,35.5,55.7,1.8,12.5,23.7,6.4,12.5,74.3,27.6,139.3,88.0,123.8,83.6,209.0,32.7,58.6,278.7,83.6
20240102NRT12,6.5,14.5,21.2,21.0,3.1,7.3,4.6,24.4,12.7,29.0,47.5,34.8,91.1,101.5,78.3,154.0,44.2,23.1,37.2,58.7
20240102MRG01,5.2,3.3,9.7,11.4,8.0,18.4,24.4,10.9,11.3,28.6,20.8,49.4,83.3,25.9,34.6,68.4,68.4,95.3,106.7,40.4
20240102MRG02,10.2,7.7,17.6,59.7,3.5,7.0,37.0,4.0,25.1,25.5,33.1,47.0,155.1,34.9,64.4,94.0,12.5,63.0,61.7,29.2
20240102MRG03,3.3,2.5,74.0,32.6,4.3,59.0,40.0,36.7,20.0,155.0,8.2,127.1,62.0,69.8,37.2,291.7,82.6,48.1,354.3,112.7
20240102MRG04,欠場,欠場,欠場,欠場,5.3,17.8,1.5,30.1,3.9,22.9,欠場,欠場,欠場,欠場,欠場,欠場,39.1,15.6,48.8,42.0
20240102MRG05,32.1,5.9,43.1,11.9,6.9,59.2,10.8,11.7,2.4,27.0,72.5,280.1,110.0,71.6,17.5,131.1,81.1,25.0,123.2,13.4
20240102MRG06,8.7,6.8,53.7,105.0,1.5,14.6,81.9,12.9,68.5,197.6,12.8,89.6,216.7,78.1,92.0,305.4,17.7,45.4,210.0,137.1
20240102MRG07,8.1,17.0,25.2,9.8,5.3,9.0,2.7,22.8,9.3,11.9,74.0,142.3,80.4,168.2,82.8,205.5,111.0,45.4,80.4,95.7
20240102MRG08,4.3,1.9,7.7,88.8,6.1,11.8,123.8,9.5,79.7,138.4,67.2,181.0,336.2,77.1,181.0,392.2,82.5,523.0,276.8,174.3
20240102MRG09,2.2,10.7,13.6,39.0,4.6,4.7,17.6,59.2,64.1,67.5,23.2,28.3,81.6,139.6,136.5,174.5,28.5,146.1,73.9,190.4
20240102MRG10,2.0,6.1,欠場,5.8,6.1,欠場,5.4,欠場,14.4,欠場,34.8,欠場,53.8,欠場,57.1,欠場,欠場,44.9,欠場,欠場
20240102MRG11,2.7,10.6,4.4,27.8,10.3,4.6,30.7,14.4,60.8,24.5,64.7,26.7,79.5,55.8,112.2,91.0,54.0,252.5,83.4,194.2
20240102MRG12,5.4,5.3,5.9,5.6,11.1,11.5,12.0,17.0,20.6,11.7,59.6,95.4,47.7,51.3,49.4,38.4,95.4,119.3,85.6,46.4
20240102KJM01,8.1,3.0,27.4,17.3,6.3,41.1,28.5,17.5,9.2,59.6,10.8,51.4,40.3,21.2,12.7,64.2,37.3,23.9,85.6,28.3
20240102KJM02,3.9,5.4,10.0,48.5,4.4,9.2,60.6,8.1,57.0,95.8,15.4,23.6,89.1,20.8,84.3,136.1,17.6,92.3,99.4,61.5
20240102KJM03,2.7,16.3,19.6,13.5,6.7,7.7,3.8,58.2,32.6,54.7,42.3,49.2,24.9,138.8,150.4,150.4,75.2,29.4,38.9,117.7
20240102KJM04,16.4,6.9,19.5,36.5,4.3,13.5,21.6,4.2,5.7,20.3,41.1,89.7,117.5,53.4,53.8,115.4,21.9,25.3,69.5,18.9
20240102KJM05,10.4,18.8,21.3,32.4,6.3,4.8,7.8,10.1,14.7,13.1,42.6,33.0,74.6,66.8,70.1,76.6,14.2,23.8,11.6,14.5
20240102KJM06,9.9,19.6,60.8,15.9,3.6,36.4,2.8,57.6,6.5,50.3,46.1,90.7,34.8,39.2,42.9,123.0,89.2,10.3,58.2,72.8
20240102KJM07,4.2,9.6,4.6,4.6,21.2,12.7,12.1,32.7,21.4,13.8,61.1,30.8,35.1,63.5,56.7,24.5,60.5,90.7,52.0,83.6
20240102KJM08,5.8,16.9,11.2,15.9,7.2,4.6,5.2,18.8,24.2,10.8,42.2,48.5,81.1,80.1,97.9,55.5,34.4,36.2,25.1,34.8
20240102KJM09,4.6,12.2,20.8,9.4,5.7,11.4,3.3,28.6,12.4,19.8,68.2,93.9,34.5,95.0,83.2,137.7,76.8,35.1,50.8,92.8
20240102KJM10,6.0,3.5,7.5,36.1,4.6,13.7,35.2,9.8,29.6,71.4,14.5,44.4,108.5,24.6,52.9,120.7,27.3,31.0,124.2,74.5
20240102KJM11,3.4,5.4,11.3,33.7,5.1,8.7,25.4,19.4,35.6,63.0,13.8,16.6,32.8,35.2,67.8,102.7,25.9,43.9,85.6,79.3
20240102KJM12,1.9,7.8,8.3,13.5,8.8,8.7,12.5,30.1,42.6,44.2,52.1,57.9,68.9,67.6,109.2,149.8,97.6,149.8,137.9,102.8
20240102MYJ01,5.3,29.1,32.2,6.0,14.8,9.9,2.4,51.5,17.3,8.9,116.7,152.7,28.1,360.9,101.8,88.2,172.6,54.3,32.5,81.0
20240102MYJ02,14.1,5.4,18.1,67.6,4.3,15.0,90.1,8.6,47.0,94.1,7.1,34.3,65.5,12.7,58.5,166.5,5.3,30.4,86.5,27.0
20240102MYJ03,7.1,12.5,49.6,101.1,3.8,24.3,35.6,51.6,109.9,210.8,3.3,13.6,30.4,23.2,42.1,158.1,7.5,14.8,60.2,44.3
20240102MYJ04,31.0,42.7,13.0,108.5,24.5,3.6,34.4,10.1,80.6,9.5,51.3,15.4,49.5,28.5,61.3,24.3,8.2,26.6,4.9,13.0
20240102MYJ05,10.9,14.6,2.9,49.9,20.8,4.6,79.1,15.8,126.6,62.2,15.6,6.3,52.0,13.2,31.9,54.2,24.5,88.3,59.3,56.6
20240102MYJ06,2.4,15.4,5.3,17.3,15.1,4.0,14.3,19.2,43.0,13.2,129.1,56.9,115.7,119.9,209.8,167.8,104.9,186.5,104.9,111.9
20240102MYJ07,1.9,16.8,18.3,22.2,5.6,5.5,7.7,50.0,64.3,51.5,44.5,41.4,64.3,138.6,180.3,133.5,97.4,156.7,163.9,156.7
20240102MYJ08,3.0,3.7,28.4,35.3,5.6,27.6,51.7,59.2,43.2,193.3,4.4,25.8,34.9,39.5,34.6,204.1,56.5,56.5,146.9,114.8
20240102MYJ09,9.3,3.7,4.6,44.0,7.5,7.6,60.3,4.8,24.0,24.8,46.6,75.1,146.6,35.4,65.5,154.0,58.1,114.0,162.1,32.0
20240102MYJ10,4.7,3.7,5.5,13.0,24.9,18.2,48.8,20.7,37.6,78.5,12.4,19.3,56.4,9.2,17.5,30.8,62.2,133.8,164.2,60.2
20240102MYJ11,8.4,3.2,9.6,17.4,8.2,27.0,44.2,7.2,10.2,39.9,19.2,41.0,69.3,11.7,24.9,83.0,47.5,84.9,134.9,27.5
20240102MYJ12,4.8,9.4,4.5,17.0,10.6,5.8,26.9,13.8,32.2,13.3,24.3,21.5,54.5,38.9,49.8,38.2,45.3,52.2,44.1,55.2
20240102TKY01,3.8,5.4,6.8,31.0,6.1,3.5,42.2,9.3,41.7,42.2,59.4,66.1,167.0,85.5,103.1,184.6,85.5,206.3,175.3,152.5
20240102TKY02,10.3,2.9,21.3,7.4,9.5,26.5,27.3,10.5,3.8,27.7,76.0,152.1,135.8,67.9,27.1,190.1,102.7,76.0,292.5,27.1
20240102TKY03,4.8,12.4,8.5,3.2,19.1,13.3,5.4,23.9,13.0,7.7,215.7,261.9,79.7,407.5,159.4,152.8,244.5,166.7,111.1,99.1
20240102TKY04,4.7,3.4,3.1,22.0,11.1,9.4,65.3,7.4,28.7,59.5,166.7,66.6,416.8,66.6,47.6,303.1,185.2,256.5,555.7,370.5
20240102TKY05,4.2,8.5,14.3,4.2,22.7,18.3,4.8,65.0,20.7,13.7,114.7,47.9,17.7,99.1,48.9,24.9,150.3,52.5,32.7,48.9
20240102TKY06,9.8,14.1,26.7,10.4,10.9,14.1,4.5,24.5,5.5,11.5,48.8,47.6,30.1,59.4,25.6,69.4,56.9,15.4,18.9,17.0
20240102TKY07,2.5,7.1,4.7,40.7,6.6,6.6,81.4,13.9,85.6,72.6,29.8,29.0,278.3,71.0,111.3,175.7,28.7,151.8,256.9,123.6
20240102TKY08,10.7,57.8,4.5,16.1,45.8,3.7,10.9,42.6,100.5,3.3,162.3,36.3,93.8,183.5,124.1,15.6,120.6,234.5,12.0,55.5
20240102TKY09,8.1,1.9,20.7,39.6,4.8,28.5,59.8,7.7,15.7,76.2,36.3,99.7,204.6,41.8,44.1,185.1,63.7,117.8,228.7,39.6
20240102TKY10,5.5,3.3,8.4,21.7,5.1,13.4,26.1,5.1,17.9,51.7,56.5,136.8,192.8,32.1,80.0,184.4,90.2,124.7,192.8,64.2
20240102TKY11,1.9,6.1,16.6,35.2,5.5,10.8,31.6,37.4,44.9,55.7,16.6,30.8,60.6,49.7,85.7,129.6,41.3,78.5,85.7,99.5
20240102TKY12,2.3,5.0,4.0,27.9,13.4,10.2,63.0,25.8,94.2,60.1,30.1,17.8,111.8,40.0,153.4,81.4,52.9,155.4,123.4,168.6
20240102SMS01,6.4,3.8,9.7,75.1,5.8,6.3,75.1,4.1,53.2,55.3,32.5,45.0,244.2,21.8,112.7,162.8,21.7,244.2,154.2,63.7
20240102SMS02,4.6,3.6,8.8,8.8,8.9,13.0,15.1,8.5,11.6,21.8,48.4,138.5,60.6,107.7,88.1,153.1,93.8,107.7,153.1,74.5
20240102SMS03,3.6,8.1,16.9,6.9,10.0,21.3,9.7,45.8,22.5,39.5,13.7,21.3,9.6,75.9,29.7,53.4,45.1,26.9,35.2,70.4
20240102SMS04,12.6,3.9,27.5,31.7,3.7,28.2,25.2,6.4,7.2,42.1,23.2,127.6,130.9,23.6,28.0,145.8,42.9,23.8,164.6,16.4
20240102SMS05,3.1,4.4,6.4,49.7,4.3,7.0,65.4,8.1,64.0,71.0,61.9,80.8,264.7,93.9,224.0,277.3,71.0,306.5,306.5,242.6
20240102SMS06,2.2,10.3,15.4,17.8,4.7,9.3,7.7,43.2,35.8,38.0,32.6,32.2,62.2,176.0,176.0,202.4,39.3,81.7,83.4,168.6
20240102SMS07,3.9,4.1,32.3,11.1,2.8,20.4,10.8,15.6,11.5,50.1,80.6,196.6,245.8,307.3,175.6,409.7,98.3,245.8,258.7,169.5
20240102SMS08,7.0,3.3,21.0,43.2,3.5,22.6,46.2,6.1,10.4,69.0,32.8,100.3,171.4,27.6,45.8,166.1,35.4,52.1,136.3,30.5
20240102SMS09,2.9,4.6,7.4,30.5,4.7,10.6,29.0,8.4,38.6,62.2,42.9,53.5,115.1,76.2,128.8,180.4,65.2,146.2,180.4,87.2
20240102SMS10,4.0,6.0,12.3,20.6,4.7,9.6,11.5,15.1,11.6,28.7,29.8,53.1,64.9,60.0,51.2,118.8,47.7,37.4,64.1,31.7
20240102SMS11,2.3,3.2,9.3,17.1,8.7,12.8,29.7,26.8,36.5,71.6,25.8,72.5,84.4,52.8,63.5,161.6,123.0,176.8,152.9,134.7
20240102SMS12,2.9,4.2,5.9,22.4,8.5,8.6,29.7,9.4,31.4,29.3,47.7,64.9,133.2,61.3,117.7,121.0,92.2,158.9,130.6,107.2
20240102WKM01,5.6,8.7,17.7,37.1,4.2,7.3,16.5,10.6,22.3,44.6,16.1,24.6,66.5,33.0,60.7,107.5,11.8,20.9,42.3,27.2
20240102WKM02,15.6,10.6,15.2,101.6,5.2,8.4,52.8,4.2,25.4,75.7,13.5,27.1,175.5,12.4,83.9,203.2,5.4,19.3,107.2,33.2
